FlightKey,ReceiveTime,MessageType,FlightNo,New_FlightNo,CraftType,New_CraftType,RegNo,New_RegNo,DepAirport,ArrAirport,New_Destination,New_Alternate_1,New_Alternate_2,New_Departure_Time,New_Route,New_Mission_STS,RawMessage
2025-08-25_CCA4421_ZUUU_ZUUU,2025-08-25 22:33:29,CPL,CCA4421,CCA4421,320NEO,A20N,B30DE,B30DE,ZUUU,ZUUU,ZUUU,,,,,,"(CPL-CCA4421-IS
-A20N/M-SDE3FGHIRWYZ/EB1
-ZUUU-PANRA/1425S0660
-K0875S0920 PANRA DNC IRMUB KIDIX P589 ATOBU OVRAL AKVEP PIMEL
-ZUUU
-PBN/A1B1C1D1L1O2S2T1 NAV/ABAS RNP2 DOF/250825 REG/B30DE
EET/ZLHW0031
SEL/HPAS CODE/78186F RMK/ACAS II RETURN ZUUU DUE ZLXN WX)"
2025-08-25_CES2767_ZSNJ_ZLXY,2025-08-25 22:45:08,DLA,CES2767,,,,,,ZSNJ,ZLXY,,,,1445,,,(DLA-CES2767-ZSNJ1445-ZLXY-DOF/250825)
2025-08-25_CBJ5514_ZSYC_ZLXY,2025-08-25 23:07:14,DLA,CBJ5514,,,,,,ZSYC,ZLXY,,,,1735,,,(DLA-CBJ5514-ZSYC1735-ZLXY-DOF/250825)
2025-08-25_CES7719_ZSNJ_ZLXY,2025-08-25 23:15:03,DLA,CES7719,,,,,,ZSNJ,ZLXY,,,,1515,,,(DLA-CES7719-ZSNJ1515-ZLXY-DOF/250825)
2025-08-25_CSC3271_ZLXY_ZGSZ,2025-08-25 23:28:39,CHG,CSC3271,,,A20N,,B30CR,ZLXY,ZGSZ,ZGSZ,ZGGG,ZSAM,,"K0780S0980 NSH W30 TAMUS W180 LIDMA/K0857S1010 W182 LAGEX G586  SJG B330 GYA/K0819S0570 B330 POU W7 SAREX",,"(CHG-CSC3271-ZLXY2305-ZGSZ-DOF/250825
-9/A20N/M
-15/K0780S0980 NSH W30 TAMUS W180 LIDMA/K0857S1010 W182 LAGEX G586 
SJG B330 GYA/K0819S0570 B330 POU W7 SAREX
-16/ZGSZ0220 ZGGG ZSAM
-18/PBN/A1B1C1D1L1O1S2T1 DOF/250825 REG/B30CR EET/ZPKM0025 ZGZU0122
 SEL/DGCE 
CODE/781848 OPR/SICHUAN AIRLINES RMK/ACAS II)"
2025-08-25_CSC3265_ZLXY_ZWSH,2025-08-25 23:33:41,CHG,CSC3265,,,,,B30CH,ZLXY,ZWSH,,,,,"K0780S1040 TEBIB W541 OVKAB W94 XFG/K0865S0980 W213 APESU W197  ANDIM B215 NIXUK W621 DNH W187 SADAN/K0750S0660 W186 AKS W176 KHG",,"(CHG-CSC3265-ZLXY2300-ZWSH-DOF/250825
-15/K0780S1040 TEBIB W541 OVKAB W94 XFG/K0865S0980 W213 APESU W197 
ANDIM B215 NIXUK W621 DNH W187 SADAN/K0750S0660 W186 AKS W176 KHG
-18/PBN/A1B1C1D1L1O1S2T1 DOF/250825 REG/B30CH EET/ZWUQ0218 SEL/HLDM
 CODE/781833 
OPR/SICHUAN AIRLINES RALT/ZLXY ZWTL ZWKC RMK/ACAS II)"
2025-08-25_CSN6935_ZJSY_ZLXY,2025-08-25 23:36:06,DLA,CSN6935,,,,,,ZJSY,ZLXY,,,,1900,,,(DLA-CSN6935-ZJSY1900-ZLXY-DOF/250825)
2025-08-25_CDC8153_ZSHC_ZLXY,2025-08-26 00:34:16,FPL,CDC8153,,A21N,,B329R,,ZSHC,ZLXY,,,,,,,"(FPL-CDC8153-IS
-A21N/M-SDE1FGHIM3RWY/LB2
-ZSHC2240
-K0872S0840 NIVIK W135 DOGVI W545 VEMEX W163 HFE B208 ZHO H14 SHX
-ZLXY0154 ZHLY
-PBN/A1B1C1D1L1O1S2 DOF/250825 REG/B329R EET/ZHWH0100 ZLHW0147
 SEL/ERCJ 
CODE/781DAB OPR/ZHEJIANGLOONGAIR RMK/ACAS II AOC TEL 057182352500 
OR 057181689590)"
2025-08-25_DKH1194_ZLXY_ZSSS,2025-08-26 00:55:02,DLA,DKH1194,,,,,,ZLXY,ZSSS,,,,1655,,,(DLA-DKH1194-ZLXY1655-ZSSS-DOF/250825)
2025-08-25_KAL9327_ZLXY_ZHCC,2025-08-26 01:11:23,DLA,KAL9327,,,,,,ZLXY,ZHCC,,,,1950,,,(DLA-KAL9327-ZLXY1950-ZHCC-DOF/250825)
2025-08-25_MZT6298_ZBAA_ZLXY,2025-08-26 03:26:20,FPL,MZT6298,,GL5T,,B7765,,ZBAA,ZLXY,,,,,,,"(FPL-MZT6298-IG
-GL5T/M-SDFGHIM1RWY/LB1
-ZBAA2200
-K0878S0980 BOTPU W47 LOVRA
-ZLXY0150 ZBYN ZHCC
-PBN/A1B1C2C3D2D3O2 DOF/250825 REG/B7765 SEL/GJBR ORGN/ZYTXUOTK
 RMK/TCAS)"
2025-08-25_MZT6298_ZBAA_ZLXY,2025-08-26 03:26:20,FPL,MZT6298,,GL5T,,B7765,,ZBAA,ZLXY,,,,,,,"(FPL-MZT6298-IG
-GL5T/M-SDFGHIM1RWY/LB1
-ZBAA2200
-K0878S0980 BOTPU W47 LOVRA
-ZLXY0150 ZBYN ZHCC
-PBN/A1B1C2C3D2D3O2 DOF/250825 REG/B7765 SEL/GJBR ORGN/ZYTXUOTK
 RMK/TCAS)"
2025-08-25_DKH1194_ZLXY_ZSSS,2025-08-26 04:15:04,DLA,DKH1194,,,,,,ZLXY,ZSSS,,,,2015,,,(DLA-DKH1194-ZLXY2015-ZSSS-DOF/250825)
2025-08-25_CCA8105_ZBHH_ZLXY,2025-08-26 04:22:08,FPL,CCA8105,,AJ27,,B653L,,ZBHH,ZLXY,,,,,,,"(FPL-CCA8105-IS
-AJ27/M-SDE1E2E3FGHIRWYZ/LB1
-ZBHH2355
-K0846S0920 IBARO W47 LOVRA
-ZLXY0119 ZBYN
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250825 REG/B653L EET/ZLHW0035 
SEL/MRGP CODE/781EC4 RMK/TCAS)"
