FlightKey,ReceiveTime,FPLA_Status,FlightNo,RegNo,CraftType,SOBT,SIBT,DepAirport,ArrAirport,APTSOBT,APTSIBT,APTDEPAP,APTARRAP,Route
2025-08-03_CES2414_ZLXY_ZSQD,20250801173752,ALL,CES2414,B8398,A321,202508031030,202508031245,ZLXY,ZSQD,202508031030,202508031245,ZLXY,ZSQD,
2025-08-03_CES2397_ZLXY_ZSHC,20250801173752,ALL,CES2397,B1838,A321,202508031205,202508031430,ZLXY,ZSHC,202508031205,202508031430,ZLXY,ZSHC,
2025-08-03_CES5022_RKSI_ZSQD,20250801173752,ALL,CES5022,B32DK,A20N,202508031315,202508031455,RKSI,ZSQD,202508031315,202508031455,RKSI,ZSQD,
2025-08-03_CES2201_ZLXY_ZSQD,20250801173752,ALL,CES2201,B8390,A319,202508031415,202508031630,ZLXY,ZSQD,202508031415,202508031630,ZLXY,ZSQD,
2025-08-03_CES2223_ZLXY_ZSHC,20250801173752,ALL,CES2223,B1858,A321,202508031610,202508031830,ZLXY,ZSHC,202508031610,202508031830,ZLXY,ZSHC,
2025-08-03_CES2379_ZLXY_ZSHC,20250801173752,ALL,CES2379,B9971,A321,202508031725,202508031940,ZLXY,ZSHC,202508031725,202508031940,ZLXY,ZSHC,
2025-08-03_CES5570_ZLXY_ZSOF,20250801173752,ALL,CES5570,B6370,A320,202508031835,202508032015,ZLXY,ZSOF,202508031835,202508032015,ZLXY,ZSOF,
2025-08-03_CES2386_ZLXY_ZSOF,20250801173752,ALL,CES2386,B32C2,A20N,202508032215,202508032355,ZLXY,ZSOF,202508032215,202508032355,ZLXY,ZSOF,
2025-08-03_CES6532_ZLXY_ZSQD,20250801173752,ALL,CES6532,B8571,A321,202508032335,202508040140,ZLXY,ZSQD,202508032335,202508040140,ZLXY,ZSQD,
2025-08-03_CES2199_ZLXY_ZSYT,20250801173753,ALL,CES2199,B307F,A20N,202508030615,202508030830,ZLXY,ZSYT,202508030615,202508030830,ZLXY,ZSYT,
2025-08-03_CES2261_ZLXY_ZUCK,20250801173753,ALL,CES2261,B6466,A319,202508030755,202508030920,ZLXY,ZUCK,202508030755,202508030920,ZLXY,ZUCK,
2025-08-03_CES2267_ZLXY_ZUCK,20250801173753,ALL,CES2267,B6376,A320,202508031850,202508032030,ZLXY,ZUCK,202508031850,202508032030,ZLXY,ZUCK,
2025-08-03_CES9923_ZLXY_ZSYT,20250801173753,ALL,CES9923,B6431,A319,202508032020,202508032220,ZLXY,ZSYT,202508032020,202508032220,ZLXY,ZSYT,
2025-08-03_CES2149_ZLXY_ZUGY,20250801173754,ALL,CES2149,B9907,A321,202508030730,202508030925,ZLXY,ZUGY,202508030730,202508030925,ZLXY,ZUGY,
2025-08-03_CES593_ZLXY_RJAA,20250801173754,ALL,CES593,B30FD,A20N,202508030815,202508031255,ZLXY,RJAA,202508030815,202508031255,ZLXY,RJAA,
2025-08-03_CES2141_ZLXY_ZYCC,20250801173754,ALL,CES2141,B8861,A321,202508030840,202508031145,ZLXY,ZYCC,202508030840,202508031145,ZLXY,ZYCC,
2025-08-03_CES2297_ZLXY_ZYTL,20250801173754,ALL,CES2297,B6376,A320,202508030920,202508031140,ZLXY,ZYTL,202508030920,202508031140,ZLXY,ZYTL,
2025-08-03_CES203_ZLXY_VHHH,20250801173754,ALL,CES203,B6375,A320,202508031025,202508031335,ZLXY,VHHH,202508031025,202508031335,ZLXY,VHHH,
2025-08-03_CES2271_ZLXY_ZYCC,20250801173754,ALL,CES2271,B9907,A321,202508031400,202508031715,ZLXY,ZYCC,202508031400,202508031715,ZLXY,ZYCC,
2025-08-03_CES2357_ZLXY_ZYTL,20250801173754,ALL,CES2357,B8395,A320,202508031935,202508032155,ZLXY,ZYTL,202508031935,202508032155,ZLXY,ZYTL,
2025-08-03_CES2368_ZLXY_ZYCC,20250801173754,ALL,CES2368,B9942,A320,202508031935,202508032230,ZLXY,ZYCC,202508031935,202508032230,ZLXY,ZYCC,
2025-08-03_CES2423_ZLXY_ZSWA,20250801173755,ALL,CES2423,B8859,A320,202508030620,202508030830,ZLXY,ZSWA,202508030620,202508030830,ZLXY,ZSWA,
2025-08-03_CES2392_ZLXY_ZSWZ,20250801173755,ALL,CES2392,B9971,A321,202508031005,202508031220,ZLXY,ZSWZ,202508031005,202508031220,ZLXY,ZSWZ,
2025-08-03_CES5224_ZLXY_ZSNB,20250801173755,ALL,CES5224,B1019,A320,202508031135,202508031405,ZLXY,ZSNB,202508031135,202508031405,ZLXY,ZSNB,
2025-08-03_CES2345_ZLXY_ZGHA,20250801173755,ALL,CES2345,B6469,A319,202508031155,202508031355,ZLXY,ZGHA,202508031155,202508031355,ZLXY,ZGHA,
2025-08-03_CES2265_ZLXY_ZGHA,20250801173755,ALL,CES2265,B1812,A321,202508031615,202508031750,ZLXY,ZGHA,202508031615,202508031750,ZLXY,ZGHA,
2025-08-03_CES2394_ZLXY_ZSNB,20250801173755,ALL,CES2394,B6798,A320,202508031710,202508031945,ZLXY,ZSNB,202508031710,202508031945,ZLXY,ZSNB,
2025-08-03_CES2383_ZLXY_ZGHA,20250801173755,ALL,CES2383,B32EP,A20N,202508031740,202508031920,ZLXY,ZGHA,202508031740,202508031920,ZLXY,ZGHA,
2025-08-03_CES2289_ZLXY_ZSWZ,20250801173755,ALL,CES2289,B6375,A320,202508031905,202508032125,ZLXY,ZSWZ,202508031905,202508032125,ZLXY,ZSWZ,
2025-08-03_CCA8695_ZBAD_ZLXY,20250801173755,ALL,CCA8695,B6498,B738,202508032035,202508032230,ZBAD,ZLXY,202508032035,202508032230,ZBAD,ZLXY,
2025-08-03_CES2390_ZLXY_ZSNB,20250801173755,ALL,CES2390,B1051,A320,202508032200,202508040025,ZLXY,ZSNB,202508032200,202508040025,ZLXY,ZSNB,
2025-08-03_CES2175_ZLXY_ZWBL,20250801173757,ALL,CES2175,B6431,A319,202508030740,202508031220,ZLXY,ZWBL,202508030740,202508031220,ZLXY,ZWBL,
2025-08-03_CES2139_ZLXY_ZJSY,20250801173757,ALL,CES2139,B8396,A321,202508031500,202508031815,ZLXY,ZJSY,202508031500,202508031815,ZLXY,ZJSY,
2025-08-03_CES861_ZLXY_VVPQ,20250801173757,ALL,CES861,B329N,A20N,202508031705,202508032100,ZLXY,VVPQ,202508031705,202508032100,ZLXY,VVPQ,
2025-08-03_CES2317_ZLXY_ZGNN,20250801173757,ALL,CES2317,B32CW,A20N,202508031915,202508032150,ZLXY,ZGNN,202508031915,202508032150,ZLXY,ZGNN,
2025-08-03_CCA2894_ZLXY_ZBTJ,20250801173757,ALL,CCA2894,B5442,B738,202508032040,202508032240,ZLXY,ZBTJ,202508032040,202508032240,ZLXY,ZBTJ,
2025-08-03_CES2341_ZLXY_ZGSD,20250801173757,ALL,CES2341,B9903,A321,202508032220,202508040100,ZLXY,ZGSD,202508032220,202508040100,ZLXY,ZGSD,
2025-08-03_CES6909_ZLXY_ZGGG,20250801173758,ALL,CES6909,B329C,A20N,202508030815,202508031055,ZLXY,ZGGG,202508030815,202508031055,ZLXY,ZGGG,
2025-08-03_CES2303_ZLXY_ZGGG,20250801173758,ALL,CES2303,B1858,A321,202508030825,202508031130,ZLXY,ZGGG,202508030825,202508031130,ZLXY,ZGGG,
2025-08-03_CES2301_ZLXY_ZGGG,20250801173758,ALL,CES2301,B32CT,A20N,202508030930,202508031215,ZLXY,ZGGG,202508030930,202508031215,ZLXY,ZGGG,
2025-08-03_CES2259_ZLXY_ZLJQ,20250801173758,ALL,CES2259,B9903,A321,202508030955,202508031205,ZLXY,ZLJQ,202508030955,202508031205,ZLXY,ZLJQ,
2025-08-03_CES2154_ZLXY_ZLJQ,20250801173758,ALL,CES2154,B32C5,A20N,202508031605,202508031835,ZLXY,ZLJQ,202508031605,202508031835,ZLXY,ZLJQ,
2025-08-03_CES2302_ZLXY_ZLIC,20250801173758,ALL,CES2302,B32CT,A20N,202508031715,202508031835,ZLXY,ZLIC,202508031715,202508031835,ZLXY,ZLIC,
2025-08-03_CES2375_ZLXY_ZLGM,20250801173758,ALL,CES2375,B6461,A319,202508031925,202508032150,ZLXY,ZLGM,202508031925,202508032150,ZLXY,ZLGM,
2025-08-03_CES2311_ZLXY_ZGGG,20250801173758,ALL,CES2311,B8650,A321,202508031930,202508032155,ZLXY,ZGGG,202508031930,202508032155,ZLXY,ZGGG,
2025-08-03_CES6956_ZLXY_ZGGG,20250801173758,ALL,CES6956,B205Z,B738,202508032230,202508040110,ZLXY,ZGGG,202508032230,202508040110,ZLXY,ZGGG,
2025-08-03_CES2145_ZLXY_ZLXN,20250801173759,ALL,CES2145,B6469,A319,202508030640,202508030815,ZLXY,ZLXN,202508030640,202508030815,ZLXY,ZLXN,
2025-08-03_CES2287_ZLXY_ZLYL,20250801173759,ALL,CES2287,B6460,A319,202508030745,202508030850,ZLXY,ZLYL,202508030745,202508030850,ZLXY,ZLYL,
2025-08-03_CES2323_ZLXY_ZLYL,20250801173759,ALL,CES2323,B8859,A320,202508031420,202508031525,ZLXY,ZLYL,202508031420,202508031525,ZLXY,ZLYL,
2025-08-03_CES2156_ZLXY_ZLXN,20250801173759,ALL,CES2156,B6601,A320,202508031705,202508031835,ZLXY,ZLXN,202508031705,202508031835,ZLXY,ZLXN,
2025-08-03_CES5561_ZLXY_ZSSH,20250801173759,ALL,CES5561,B6469,A319,202508031755,202508032005,ZLXY,ZSSH,202508031755,202508032005,ZLXY,ZSSH,
2025-08-03_CES2275_ZLXY_ZLYL,20250801173759,ALL,CES2275,B6476,A319,202508031800,202508031910,ZLXY,ZLYL,202508031800,202508031910,ZLXY,ZLYL,
2025-08-03_CES9959_ZLXY_ZLXN,20250801173759,ALL,CES9959,B6428,A319,202508032035,202508032205,ZLXY,ZLXN,202508032035,202508032205,ZLXY,ZLXN,
2025-08-03_CES9563_ZLXY_ZBHH,20250801173759,ALL,CES9563,B6427,A319,202508032055,202508032225,ZLXY,ZBHH,202508032055,202508032225,ZLXY,ZBHH,
2025-08-03_CES9969_ZLXY_ZLYL,20250801173759,ALL,CES9969,B30FD,A20N,202508032110,202508032220,ZLXY,ZLYL,202508032110,202508032220,ZLXY,ZLYL,
2025-08-03_CES9985_ZLXY_ZLYL,20250801173759,ALL,CES9985,B6466,A319,202508032200,202508032320,ZLXY,ZLYL,202508032200,202508032320,ZLXY,ZLYL,
2025-08-03_CES2349_ZLXY_ZLXN,20250801173759,ALL,CES2349,B6616,A320,202508032205,202508032340,ZLXY,ZLXN,202508032205,202508032340,ZLXY,ZLXN,
2025-08-03_CES2387_ZLXY_ZSNJ,20250801173800,ALL,CES2387,B6616,A320,202508030740,202508030935,ZLXY,ZSNJ,202508030740,202508030935,ZLXY,ZSNJ,
2025-08-03_CES792_YSSY_ZSNJ,20250801173800,ALL,CES792,B5937,A332,202508031000,202508032120,YSSY,ZSNJ,202508031000,202508032120,YSSY,ZSNJ,
2025-08-03_CES2796_ZLXY_ZSNJ,20250801173800,ALL,CES2796,B32HW,A20N,202508031050,202508031240,ZLXY,ZSNJ,202508031050,202508031240,ZLXY,ZSNJ,
2025-08-03_CES2367_ZLXY_ZLDH,20250801173800,ALL,CES2367,B8395,A320,202508031225,202508031440,ZLXY,ZLDH,202508031225,202508031440,ZLXY,ZLDH,
2025-08-03_CES2808_ZLXY_ZSNJ,20250801173800,ALL,CES2808,B8163,A321,202508031615,202508031800,ZLXY,ZSNJ,202508031615,202508031800,ZLXY,ZSNJ,
2025-08-03_CES851_ZLXY_ZSNJ,20250801173800,ALL,CES851,B5920,A332,202508031725,202508031925,ZLXY,ZSNJ,202508031725,202508031925,ZLXY,ZSNJ,
2025-08-03_CES2886_ZLXY_ZSNJ,20250801173800,ALL,CES2886,B32GN,A20N,202508031825,202508032015,ZLXY,ZSNJ,202508031825,202508032015,ZLXY,ZSNJ,
2025-08-03_CES2081_ZLXY_VTSP,20250801173800,ALL,CES2081,B32DK,A20N,202508031925,202508040005,ZLXY,VTSP,202508031925,202508040005,ZLXY,VTSP,
2025-08-03_CES2896_ZLXY_ZSNJ,20250801173800,ALL,CES2896,B6366,A321,202508032005,202508032210,ZLXY,ZSNJ,202508032005,202508032210,ZLXY,ZSNJ,
2025-08-03_CES2127_ZLXY_ZLDH,20250801173800,ALL,CES2127,B6439,A319,202508032015,202508032240,ZLXY,ZLDH,202508032015,202508032240,ZLXY,ZLDH,
2025-08-03_CES2768_ZLXY_ZSNJ,20250801173800,ALL,CES2768,B327Y,A20N,202508032300,202508040100,ZLXY,ZSNJ,202508032300,202508040100,ZLXY,ZSNJ,
2025-08-03_CES2293_ZLXY_ZWSH,20250801173801,ALL,CES2293,B325T,A20N,202508030855,202508031355,ZLXY,ZWSH,202508030855,202508031355,ZLXY,ZWSH,
2025-08-03_CES2972_ZLXY_ZSCG,20250801173801,ALL,CES2972,B6756,A320,202508031035,202508031240,ZLXY,ZSCG,202508031035,202508031240,ZLXY,ZSCG,
2025-08-03_CES2461_ZLXY_ZWWW,20250801173801,ALL,CES2461,B206X,B738,202508031045,202508031420,ZLXY,ZWWW,202508031045,202508031420,ZLXY,ZWWW,
2025-08-03_CES2203_ZLXY_ZWSH,20250801173801,ALL,CES2203,B32N1,A321,202508031445,202508031950,ZLXY,ZWSH,202508031445,202508031950,ZLXY,ZWSH,
2025-08-03_CES2299_ZLXY_ZWWW,20250801173801,ALL,CES2299,B5921,A332,202508031710,202508032025,ZLXY,ZWWW,202508031710,202508032025,ZLXY,ZWWW,
2025-08-03_CES2251_ZLXY_ZWWW,20250801173801,ALL,CES2251,B8977,A321,202508031925,202508032250,ZLXY,ZWWW,202508031925,202508032250,ZLXY,ZWWW,
2025-08-03_CES9931_ZLXY_ZWSH,20250801173801,ALL,CES9931,B325T,A20N,202508032010,202508040055,ZLXY,ZWSH,202508032010,202508040055,ZLXY,ZWSH,
2025-08-03_CCA8504_ZLXY_ZSHC,20250801173801,ALL,CCA8504,B6883,A321,202508032050,202508032320,ZLXY,ZSHC,202508032050,202508032320,ZLXY,ZSHC,
2025-08-03_CES2984_ZLXY_ZSCG,20250801173801,ALL,CES2984,B6756,A320,202508032340,202508040150,ZLXY,ZSCG,202508032340,202508040150,ZLXY,ZSCG,
2025-08-03_CES6203_ZLXY_ZLJC,20250801173802,ALL,CES6203,B6423,A319,202508030735,202508030930,ZLXY,ZLJC,202508030735,202508030930,ZLXY,ZLJC,
2025-08-03_CES2209_ZLXY_ZGOW,20250801173802,ALL,CES2209,B30D0,A20N,202508030840,202508031140,ZLXY,ZGOW,202508030840,202508031140,ZLXY,ZGOW,
2025-08-03_CES6863_ZLXY_ZURK,20250801173802,ALL,CES6863,B6450,A319,202508031035,202508031345,ZLXY,ZURK,202508031035,202508031345,ZLXY,ZURK,
2025-08-03_CES6283_ZLXY_ZWTC,20250801173802,ALL,CES6283,B6427,A319,202508031140,202508031520,ZLXY,ZWTC,202508031140,202508031520,ZLXY,ZWTC,
2025-08-03_CES6201_ZLXY_ZLZY,20250801173802,ALL,CES6201,B32A9,A20N,202508032130,202508032310,ZLXY,ZLZY,202508032130,202508032310,ZLXY,ZLZY,
2025-08-03_CES5199_ZLXY_ZBAD,20250801173803,ALL,CES5199,B32N1,A321,202508030630,202508030830,ZLXY,ZBAD,202508030630,202508030830,ZLXY,ZBAD,
2025-08-03_CES2103_ZLXY_ZBAD,20250801173803,ALL,CES2103,B9905,A321,202508030900,202508031035,ZLXY,ZBAD,202508030900,202508031035,ZLXY,ZBAD,
2025-08-03_CSH9554_ZLXY_ZSWZ,20250801173803,ALL,CSH9554,B5722,B738,202508031055,202508031325,ZLXY,ZSWZ,202508031055,202508031325,ZLXY,ZSWZ,
2025-08-03_CES2105_ZLXY_ZBAD,20250801173803,ALL,CES2105,B2419,A321,202508031130,202508031325,ZLXY,ZBAD,202508031130,202508031325,ZLXY,ZBAD,
2025-08-03_CES2107_ZLXY_ZBAD,20250801173803,ALL,CES2107,B324A,A20N,202508031200,202508031355,ZLXY,ZBAD,202508031200,202508031355,ZLXY,ZBAD,
2025-08-03_CES2109_ZLXY_ZBAD,20250801173803,ALL,CES2109,B9947,A321,202508031300,202508031500,ZLXY,ZBAD,202508031300,202508031500,ZLXY,ZBAD,
2025-08-03_CES2111_ZLXY_ZBAD,20250801173803,ALL,CES2111,B326Z,A20N,202508031400,202508031555,ZLXY,ZBAD,202508031400,202508031555,ZLXY,ZBAD,
2025-08-03_CES2113_ZLXY_ZBAD,20250801173803,ALL,CES2113,B9903,A321,202508031600,202508031755,ZLXY,ZBAD,202508031600,202508031755,ZLXY,ZBAD,
2025-08-03_CES2115_ZLXY_ZBAD,20250801173803,ALL,CES2115,B657S,C919,202508031700,202508031900,ZLXY,ZBAD,202508031700,202508031900,ZLXY,ZBAD,
2025-08-03_CES6284_ZLXY_ZBAD,20250801173803,ALL,CES6284,B9947,A321,202508032130,202508032325,ZLXY,ZBAD,202508032130,202508032325,ZLXY,ZBAD,
2025-08-03_CES2121_ZLXY_ZBAD,20250801173803,ALL,CES2121,B32C5,A20N,202508032230,202508040025,ZLXY,ZBAD,202508032230,202508040025,ZLXY,ZBAD,
2025-08-03_CSH9204_ZLXY_ZSSS,20250801173804,ALL,CSH9204,B5369,B738,202508032000,202508032210,ZLXY,ZSSS,202508032000,202508032210,ZLXY,ZSSS,
2025-08-03_CSH892_LHBP_ZLXY,20250801173805,ALL,CSH892,B20AJ,B789,202508030100,202508031100,LHBP,ZLXY,202508030100,202508031100,LHBP,ZLXY,
2025-08-03_CSH9553_ZSWZ_ZLXY,20250801173805,ALL,CSH9553,B5722,B738,202508030705,202508030950,ZSWZ,ZLXY,202508030705,202508030950,ZSWZ,ZLXY,
2025-08-03_CSH9202_ZLXY_ZSPD,20250801173805,ALL,CSH9202,B20AJ,B789,202508031300,202508031555,ZLXY,ZSPD,202508031300,202508031555,ZLXY,ZSPD,
2025-08-03_CSH9203_ZSSS_ZLXY,20250801173805,ALL,CSH9203,B5369,B738,202508031620,202508031840,ZSSS,ZLXY,202508031620,202508031840,ZSSS,ZLXY,
2025-08-03_CCA8114_ZLXY_ZBHH,20250801173823,ALL,CCA8114,B652X,AJ27,202508032230,202508040015,ZLXY,ZBHH,202508032230,202508040015,ZLXY,ZBHH,
2025-08-03_JYH1477_ZLXY_ZWSH,20250801174800,ALL,JYH1477,B1553,B738,202508031000,202508031515,ZLXY,ZWSH,202508031000,202508031515,ZLXY,ZWSH,
2025-08-03_JYH1478_ZWSH_ZLXY,20250801174800,ALL,JYH1478,B1553,B738,202508031650,202508032110,ZWSH,ZLXY,202508031650,202508032110,ZWSH,ZLXY,
2025-08-03_KNA8251_ZPPP_ZLXY,20250801174801,ALL,KNA8251,B1460,B737,202508030650,202508030850,ZPPP,ZLXY,202508030650,202508030850,ZPPP,ZLXY,
2025-08-03_KNA8253_ZPPP_ZLXY,20250801174801,ALL,KNA8253,B6492,B738,202508030815,202508031030,ZPPP,ZLXY,202508030815,202508031030,ZPPP,ZLXY,
2025-08-03_KNA8323_ZPPP_ZPMS,20250801174801,ALL,KNA8323,B1329,B737,202508030905,202508031020,ZPPP,ZPMS,202508030905,202508031020,ZPPP,ZPMS,
2025-08-03_KNA8252_ZLXY_ZPPP,20250801174801,ALL,KNA8252,B1460,B737,202508030955,202508031155,ZLXY,ZPPP,202508030955,202508031155,ZLXY,ZPPP,
2025-08-03_KNA8323_ZPMS_ZLXY,20250801174801,ALL,KNA8323,B1329,B737,202508031100,202508031335,ZPMS,ZLXY,202508031100,202508031335,ZPMS,ZLXY,
2025-08-03_KNA8254_ZLXY_ZPPP,20250801174801,ALL,KNA8254,B6492,B738,202508031135,202508031350,ZLXY,ZPPP,202508031135,202508031350,ZLXY,ZPPP,
2025-08-03_KNA8324_ZLXY_ZPMS,20250801174801,ALL,KNA8324,B1329,B737,202508031435,202508031740,ZLXY,ZPMS,202508031435,202508031740,ZLXY,ZPMS,
2025-08-03_KNA8324_ZPMS_ZPPP,20250801174801,ALL,KNA8324,B1329,B737,202508031840,202508031955,ZPMS,ZPPP,202508031840,202508031955,ZPMS,ZPPP,
2025-08-03_KNA8257_ZPPP_ZLXY,20250801174801,ALL,KNA8257,B1545,B738,202508031910,202508032120,ZPPP,ZLXY,202508031910,202508032120,ZPPP,ZLXY,
2025-08-03_KNA8258_ZLXY_ZPPP,20250801174801,ALL,KNA8258,B1545,B738,202508032235,202508040040,ZLXY,ZPPP,202508032235,202508040040,ZLXY,ZPPP,
2025-08-03_CSZ9295_ZLXY_ZSOF,20250801174803,ALL,CSZ9295,B6563,A320,202508030625,202508030810,ZLXY,ZSOF,202508030625,202508030810,ZLXY,ZSOF,
2025-08-03_CSZ9217_ZGSZ_ZLXY,20250801174803,ALL,CSZ9217,B8411,A320,202508030645,202508030940,ZGSZ,ZLXY,202508030645,202508030940,ZGSZ,ZLXY,
2025-08-03_CSZ9214_ZLXY_ZGSZ,20250801174803,ALL,CSZ9214,B32DS,A21N,202508030655,202508030955,ZLXY,ZGSZ,202508030655,202508030955,ZLXY,ZGSZ,
2025-08-03_CSZ9285_ZLXY_ZSWX,20250801174803,ALL,CSZ9285,B30CL,A20N,202508030655,202508030915,ZLXY,ZSWX,202508030655,202508030915,ZLXY,ZSWX,
2025-08-03_CSZ9226_ZLXY_ZGGG,20250801174804,ALL,CSZ9226,B6781,A320,202508030700,202508031000,ZLXY,ZGGG,202508030700,202508031000,ZLXY,ZGGG,
2025-08-03_CSZ9210_ZLXY_ZGSZ,20250801174804,ALL,CSZ9210,B8409,A320,202508030835,202508031130,ZLXY,ZGSZ,202508030835,202508031130,ZLXY,ZGSZ,
2025-08-03_CSZ9263_ZLXY_ZSQZ,20250801174804,ALL,CSZ9263,B30AP,A20N,202508030835,202508031120,ZLXY,ZSQZ,202508030835,202508031120,ZLXY,ZSQZ,
2025-08-03_CSZ9291_ZLXY_ZSNJ,20250801174804,ALL,CSZ9291,B323T,A20N,202508030845,202508031045,ZLXY,ZSNJ,202508030845,202508031045,ZLXY,ZSNJ,
2025-08-03_CSZ9259_ZLXY_ZSNT,20250801174804,ALL,CSZ9259,B6615,A320,202508030910,202508031135,ZLXY,ZSNT,202508030910,202508031135,ZLXY,ZSNT,
2025-08-03_CSZ9221_ZGGG_ZLXY,20250801174804,ALL,CSZ9221,B1758,B738,202508030950,202508031240,ZGGG,ZLXY,202508030950,202508031240,ZGGG,ZLXY,
2025-08-03_CSZ9286_ZSWX_ZLXY,20250801174804,ALL,CSZ9286,B30CL,A20N,202508031005,202508031230,ZSWX,ZLXY,202508031005,202508031230,ZSWX,ZLXY,
2025-08-03_CSZ9273_ZLXY_ZSLY,20250801174804,ALL,CSZ9273,B6589,A320,202508031020,202508031235,ZLXY,ZSLY,202508031020,202508031235,ZLXY,ZSLY,
2025-08-03_CSZ9203_ZGSZ_ZLXY,20250801174804,ALL,CSZ9203,B6647,A320,202508031040,202508031335,ZGSZ,ZLXY,202508031040,202508031335,ZGSZ,ZLXY,
2025-08-03_CSZ9217_ZLXY_ZWYN,20250801174804,ALL,CSZ9217,B8411,A320,202508031045,202508031455,ZLXY,ZWYN,202508031045,202508031455,ZLXY,ZWYN,
2025-08-03_CSZ9292_ZSNJ_ZLXY,20250801174805,ALL,CSZ9292,B323T,A20N,202508031145,202508031350,ZSNJ,ZLXY,202508031145,202508031350,ZSNJ,ZLXY,
2025-08-03_CSZ9264_ZSQZ_ZLXY,20250801174805,ALL,CSZ9264,B30AP,A20N,202508031225,202508031520,ZSQZ,ZLXY,202508031225,202508031520,ZSQZ,ZLXY,
2025-08-03_CSZ9260_ZSNT_ZLXY,20250801174805,ALL,CSZ9260,B6615,A320,202508031225,202508031455,ZSNT,ZLXY,202508031225,202508031455,ZSNT,ZLXY,
2025-08-03_CSZ9287_ZLXY_ZSWX,20250801174805,ALL,CSZ9287,B30CL,A20N,202508031335,202508031545,ZLXY,ZSWX,202508031335,202508031545,ZLXY,ZSWX,
2025-08-03_CSZ9273_ZSLY_ZYTX,20250801174805,ALL,CSZ9273,B6589,A320,202508031335,202508031525,ZSLY,ZYTX,202508031335,202508031525,ZSLY,ZYTX,
2025-08-03_CSZ9222_ZLXY_ZGGG,20250801174805,ALL,CSZ9222,B1758,B738,202508031400,202508031650,ZLXY,ZGGG,202508031400,202508031650,ZLXY,ZGGG,
2025-08-03_CSZ9205_ZGSZ_ZLXY,20250801174805,ALL,CSZ9205,B1683,A320,202508031410,202508031650,ZGSZ,ZLXY,202508031410,202508031650,ZGSZ,ZLXY,
2025-08-03_CSZ9204_ZLXY_ZGSZ,20250801174805,ALL,CSZ9204,B323T,A20N,202508031440,202508031735,ZLXY,ZGSZ,202508031440,202508031735,ZLXY,ZGSZ,
2025-08-03_CSZ9296_ZSOF_ZLXY,20250801174805,ALL,CSZ9296,B6563,A320,202508031510,202508031655,ZSOF,ZLXY,202508031510,202508031655,ZSOF,ZLXY,
2025-08-03_CSZ9218_ZWYN_ZLXY,20250801174806,ALL,CSZ9218,B8411,A320,202508031600,202508031950,ZWYN,ZLXY,202508031600,202508031950,ZWYN,ZLXY,
2025-08-03_CSZ9261_ZLXY_ZSNT,20250801174806,ALL,CSZ9261,B6615,A320,202508031610,202508031835,ZLXY,ZSNT,202508031610,202508031835,ZLXY,ZSNT,
2025-08-03_CSZ9275_ZLXY_ZGHZ,20250801174806,ALL,CSZ9275,B30AP,A20N,202508031625,202508031920,ZLXY,ZGHZ,202508031625,202508031920,ZLXY,ZGHZ,
2025-08-03_CSZ9280_ZGNN_ZLXY,20250801174806,ALL,CSZ9280,B7083,B738,202508031635,202508031905,ZGNN,ZLXY,202508031635,202508031905,ZGNN,ZLXY,
2025-08-03_CSZ9274_ZYTX_ZSLY,20250801174806,ALL,CSZ9274,B309Q,A20N,202508031635,202508031835,ZYTX,ZSLY,202508031635,202508031835,ZYTX,ZSLY,
2025-08-03_CSZ9288_ZSWX_ZLXY,20250801174806,ALL,CSZ9288,B30CL,A20N,202508031645,202508031850,ZSWX,ZLXY,202508031645,202508031850,ZSWX,ZLXY,
2025-08-03_CSZ9253_ZLXY_ZSYA,20250801174806,ALL,CSZ9253,B6647,A320,202508031710,202508031925,ZLXY,ZSYA,202508031710,202508031925,ZLXY,ZSYA,
2025-08-03_CSZ9206_ZLXY_ZGSZ,20250801174806,ALL,CSZ9206,B1683,A320,202508031755,202508032105,ZLXY,ZGSZ,202508031755,202508032105,ZLXY,ZGSZ,
2025-08-03_CSZ9223_ZGGG_ZLXY,20250801174806,ALL,CSZ9223,B1758,B738,202508031800,202508032035,ZGGG,ZLXY,202508031800,202508032035,ZGGG,ZLXY,
2025-08-03_CSZ9207_ZGSZ_ZLXY,20250801174806,ALL,CSZ9207,B206Z,B38M,202508031815,202508032105,ZGSZ,ZLXY,202508031815,202508032105,ZGSZ,ZLXY,
2025-08-03_CSZ9249_ZLXY_ZSYT,20250801174806,ALL,CSZ9249,B6563,A320,202508031815,202508032025,ZLXY,ZSYT,202508031815,202508032025,ZLXY,ZSYT,
2025-08-03_CSZ9213_ZGSZ_ZLXY,20250801174806,ALL,CSZ9213,B6857,A320,202508031930,202508032215,ZGSZ,ZLXY,202508031930,202508032215,ZGSZ,ZLXY,
2025-08-03_CSZ9262_ZSNT_ZLXY,20250801174806,ALL,CSZ9262,B6615,A320,202508031950,202508032215,ZSNT,ZLXY,202508031950,202508032215,ZSNT,ZLXY,
2025-08-03_CSZ9274_ZSLY_ZLXY,20250801174806,ALL,CSZ9274,B309Q,A20N,202508031955,202508032205,ZSLY,ZLXY,202508031955,202508032205,ZSLY,ZLXY,
2025-08-03_CSZ9279_ZLXY_ZGNN,20250801174806,ALL,CSZ9279,B7083,B738,202508032010,202508032245,ZLXY,ZGNN,202508032010,202508032245,ZLXY,ZGNN,
