FlightKey,ReceiveTime,FPLA_Status,FlightNo,RegNo,CraftType,SOBT,SIBT,DepAirport,ArrAirport,APTSOBT,APTSIBT,APTDEPAP,APTARRAP,Route
2025-08-01_CSN3214_ZLXY_ZGSZ,20250730173319,ALL,CSN3214,B8365,A333,202508011205,202508011455,ZLXY,ZGSZ,202508011205,202508011455,ZLXY,ZGSZ,
2025-08-01_CSN5970_ZLXY_ZYHB,20250730173319,ALL,CSN5970,B32GD,A20N,202508011345,202508011655,ZLXY,ZYHB,202508011345,202508011655,ZLXY,ZYHB,
2025-08-01_CSN6854_ZWWW_ZWYN,20250730173319,ALL,CSN6854,B1166,B38M,202508011855,202508012015,ZWWW,ZWYN,202508011855,202508012015,ZWWW,ZWYN,
2025-08-01_CSN3211_ZGGG_ZLXY,20250730173319,ALL,CSN3211,B5770,B738,202508012025,202508012305,ZGGG,ZLXY,202508012025,202508012305,ZGGG,ZLXY,
2025-08-01_CSN3226_ZLXY_ZGSZ,20250730173319,ALL,CSN3226,B30E6,A21N,202508012045,202508012345,ZLXY,ZGSZ,202508012045,202508012345,ZLXY,ZGSZ,
2025-08-01_CSN8825_ZBAD_ZLXY,20250730173319,ALL,CSN8825,B1919,B738,202508012050,202508012255,ZBAD,ZLXY,202508012050,202508012255,ZBAD,ZLXY,
2025-08-01_CSN3220_ZLXY_ZGGG,20250730173320,ALL,CSN3220,B5770,B738,202508010800,202508011040,ZLXY,ZGGG,202508010800,202508011040,ZLXY,ZGGG,
2025-08-01_CSN3761_ZGSD_ZLXY,20250730173320,ALL,CSN3761,B1922,B738,202508010805,202508011045,ZGSD,ZLXY,202508010805,202508011045,ZGSD,ZLXY,
2025-08-01_CSN5708_ZLXY_ZYTX,20250730173320,ALL,CSN5708,B301K,A20N,202508010810,202508011055,ZLXY,ZYTX,202508010810,202508011055,ZLXY,ZYTX,
2025-08-01_CSN3216_ZLXY_ZGGG,20250730173320,ALL,CSN3216,B1717,B738,202508010900,202508011145,ZLXY,ZGGG,202508010900,202508011145,ZLXY,ZGGG,
2025-08-01_CSN6959_ZWWW_ZLXY,20250730173320,ALL,CSN6959,B1166,B38M,202508010935,202508011300,ZWWW,ZLXY,202508010935,202508011300,ZWWW,ZLXY,
2025-08-01_CSN6951_ZWTN_ZWWW,20250730173320,ALL,CSN6951,B7967,B738,202508011040,202508011235,ZWTN,ZWWW,202508011040,202508011235,ZWTN,ZWWW,
2025-08-01_CSN6305_ZWWW_ZLXY,20250730173320,ALL,CSN6305,B7971,B738,202508011045,202508011410,ZWWW,ZLXY,202508011045,202508011410,ZWWW,ZLXY,
2025-08-01_CSN6349_ZYTL_ZLXY,20250730173320,ALL,CSN6349,B6908,A320,202508011205,202508011455,ZYTL,ZLXY,202508011205,202508011455,ZYTL,ZLXY,
2025-08-01_CSN6306_ZLXY_ZWWW,20250730173320,ALL,CSN6306,B7971,B738,202508011515,202508011850,ZLXY,ZWWW,202508011515,202508011850,ZLXY,ZWWW,
2025-08-01_CSN8796_ZLXY_ZGNN,20250730173320,ALL,CSN8796,B5769,B738,202508012005,202508012240,ZLXY,ZGNN,202508012005,202508012240,ZLXY,ZGNN,
2025-08-01_CSN3948_ZLXY_ZGHA,20250730173320,ALL,CSN3948,B6255,A320,202508012225,202508020030,ZLXY,ZGHA,202508012225,202508020030,ZLXY,ZGHA,
2025-08-01_CSN3213_ZGSZ_ZLXY,20250730173321,ALL,CSN3213,B8365,A333,202508010800,202508011045,ZGSZ,ZLXY,202508010800,202508011045,ZGSZ,ZLXY,
2025-08-01_CSN6569_ZYCC_ZLXY,20250730173321,ALL,CSN6569,B307L,A21N,202508010815,202508011145,ZYCC,ZLXY,202508010815,202508011145,ZYCC,ZLXY,
2025-08-01_CSN5969_ZYHB_ZLXY,20250730173321,ALL,CSN5969,B32GD,A20N,202508010850,202508011240,ZYHB,ZLXY,202508010850,202508011240,ZYHB,ZLXY,
2025-08-01_CSN3722_ZLXY_ZGHA,20250730173321,ALL,CSN3722,B6552,A321,202508011110,202508011300,ZLXY,ZGHA,202508011110,202508011300,ZLXY,ZGHA,
2025-08-01_CSN8823_ZBAD_ZLXY,20250730173321,ALL,CSN8823,B1919,B738,202508011300,202508011510,ZBAD,ZLXY,202508011300,202508011510,ZBAD,ZLXY,
2025-08-01_CSN6951_ZWWW_ZLXY,20250730173321,ALL,CSN6951,B7967,B738,202508011335,202508011650,ZWWW,ZLXY,202508011335,202508011650,ZWWW,ZLXY,
2025-08-01_CSN6854_ZLXY_ZWWW,20250730173321,ALL,CSN6854,B1166,B38M,202508011415,202508011750,ZLXY,ZWWW,202508011415,202508011750,ZLXY,ZWWW,
2025-08-01_CSN8795_ZGNN_ZLXY,20250730173321,ALL,CSN8795,B5769,B738,202508011600,202508011830,ZGNN,ZLXY,202508011600,202508011830,ZGNN,ZLXY,
2025-08-01_CSN6399_ZYCC_ZLXY,20250730173321,ALL,CSN6399,B32LR,A20N,202508011855,202508012225,ZYCC,ZLXY,202508011855,202508012225,ZYCC,ZLXY,
2025-08-01_CSN6935_ZJSY_ZLXY,20250730173321,ALL,CSN6935,B6626,A321,202508012110,202508020020,ZJSY,ZLXY,202508012110,202508020020,ZJSY,ZLXY,
2025-08-01_CSN6456_ZLXY_ZYTX,20250730173321,ALL,CSN6456,B6308,A321,202508012115,202508020005,ZLXY,ZYTX,202508012115,202508020005,ZLXY,ZYTX,
2025-08-01_CQN2165_ZGSZ_ZLXY,20250730173323,ALL,CQN2165,B8987,A320,202508011215,202508011505,ZGSZ,ZLXY,202508011215,202508011505,ZGSZ,ZLXY,
2025-08-01_CQN2075_ZYTX_ZLXY,20250730173323,ALL,CQN2075,B305Q,A20N,202508011215,202508011535,ZYTX,ZLXY,202508011215,202508011535,ZYTX,ZLXY,
2025-08-01_CQN2166_ZLXY_ZGSZ,20250730173323,ALL,CQN2166,B8987,A320,202508011625,202508011930,ZLXY,ZGSZ,202508011625,202508011930,ZLXY,ZGSZ,
2025-08-01_CQN2076_ZLXY_ZYTX,20250730173323,ALL,CQN2076,B305Q,A20N,202508011640,202508011925,ZLXY,ZYTX,202508011640,202508011925,ZLXY,ZYTX,
2025-08-01_CNM1289_ZBAA_ZLXY,20250730173329,ALL,CNM1289,B5341,B738,202508010900,202508011120,ZBAA,ZLXY,202508010900,202508011120,ZBAA,ZLXY,
2025-08-01_CCA8696_ZLXY_ZBAD,20250730173342,ALL,CCA8696,B6106,B738,202508010930,202508011120,ZLXY,ZBAD,202508010930,202508011120,ZLXY,ZBAD,
2025-08-01_CCA8529_ZSWZ_ZLXY,20250730173342,ALL,CCA8529,B6213,A319,202508010935,202508011215,ZSWZ,ZLXY,202508010935,202508011215,ZSWZ,ZLXY,
2025-08-01_CNM1209_ZBAA_ZLXY,20250730173345,ALL,CNM1209,B5507,B738,202508010945,202508011215,ZBAA,ZLXY,202508010945,202508011215,ZBAA,ZLXY,
2025-08-01_CCA1770_ZLXY_ZSHC,20250730173356,ALL,CCA1770,B6883,A321,202508011015,202508011245,ZLXY,ZSHC,202508011015,202508011245,ZLXY,ZSHC,
2025-08-01_CCA2876_ZLXY_ZBTJ,20250730173401,ALL,CCA2876,B5849,B738,202508011025,202508011225,ZLXY,ZBTJ,202508011025,202508011225,ZLXY,ZBTJ,
2025-08-01_CCD1232_ZLXY_ZBAA,20250730173411,ALL,CCD1232,B7597,B738,202508011100,202508011325,ZLXY,ZBAA,202508011100,202508011325,ZLXY,ZBAA,
2025-08-01_CCA8106_ZLXY_ZBHH,20250730173415,ALL,CCA8106,B653L,AJ27,202508011105,202508011250,ZLXY,ZBHH,202508011105,202508011250,ZLXY,ZBHH,
2025-08-01_CCA9836_ZLXY_ZSPD,20250730173424,ALL,CCA9836,B8491,A320,202508011135,202508011405,ZLXY,ZSPD,202508011135,202508011405,ZLXY,ZSPD,
2025-08-01_CCA1223_ZBAA_ZLXY,20250730173436,ALL,CCA1223,B1225,B38M,202508011155,202508011415,ZBAA,ZLXY,202508011155,202508011415,ZBAA,ZLXY,
2025-08-01_CCA8326_ZLXY_ZSPD,20250730173447,ALL,CCA8326,B8503,A321,202508011230,202508011455,ZLXY,ZSPD,202508011230,202508011455,ZLXY,ZSPD,
2025-08-01_CNM1290_ZLXY_ZBAA,20250730173451,ALL,CNM1290,B5341,B738,202508011230,202508011450,ZLXY,ZBAA,202508011230,202508011450,ZLXY,ZBAA,
2025-08-01_CCA8530_ZLXY_ZSWZ,20250730173600,ALL,CCA8530,B6213,A319,202508011320,202508011610,ZLXY,ZSWZ,202508011320,202508011610,ZLXY,ZSWZ,
2025-08-01_CNM1210_ZLXY_ZBAA,20250730173600,ALL,CNM1210,B5507,B738,202508011330,202508011550,ZLXY,ZBAA,202508011330,202508011600,ZLXY,ZBAA,
2025-08-01_CCA1201_ZBAA_ZLXY,20250730173601,ALL,CCA1201,B6745,A320,202508011400,202508011625,ZBAA,ZLXY,202508011400,202508011625,ZBAA,ZLXY,
2025-08-01_CCA791_ZBAA_ZLXY,20250730173602,ALL,CCA791,B1223,B38M,202508011500,202508011655,ZBAA,ZLXY,202508011500,202508011655,ZBAA,ZLXY,
2025-08-01_CCA8115_ZBHH_ZLXY,20250730173602,ALL,CCA8115,B654C,AJ27,202508011505,202508011710,ZBHH,ZLXY,202508011505,202508011710,ZBHH,ZLXY,
2025-08-01_CCA8507_ZSHC_ZLXY,20250730173602,ALL,CCA8507,B6235,A319,202508011525,202508011755,ZSHC,ZLXY,202508011525,202508011755,ZSHC,ZLXY,
2025-08-01_CCA1224_ZLXY_ZBAA,20250730173602,ALL,CCA1224,B1225,B38M,202508011530,202508011755,ZLXY,ZBAA,202508011530,202508011755,ZLXY,ZBAA,
2025-08-01_CNM1229_ZBAA_ZLXY,20250730173609,ALL,CNM1229,B5341,B738,202508011600,202508011820,ZBAA,ZLXY,202508011600,202508011820,ZBAA,ZLXY,
2025-08-01_CNM1235_ZBAA_ZLXY,20250730173629,ALL,CNM1235,B5507,B738,202508011655,202508011915,ZBAA,ZLXY,202508011655,202508011915,ZBAA,ZLXY,
2025-08-01_CCA2893_ZBTJ_ZLXY,20250730173642,ALL,CCA2893,B5518,B738,202508011730,202508011935,ZBTJ,ZLXY,202508011730,202508011935,ZBTJ,ZLXY,
2025-08-01_CCA1202_ZLXY_ZBAA,20250730173644,ALL,CCA1202,B6745,A320,202508011730,202508012015,ZLXY,ZBAA,202508011730,202508012015,ZLXY,ZBAA,
2025-08-01_CCA8116_ZLXY_ZBHH,20250730173707,ALL,CCA8116,B654C,AJ27,202508011830,202508012015,ZLXY,ZBHH,202508011830,202508012015,ZLXY,ZBHH,
2025-08-01_CCA791_ZLXY_UACC,20250730173719,ALL,CCA791,B1223,B38M,202508011905,202508020100,ZLXY,UACC,202508011905,202508020100,ZLXY,UACC,
2025-08-01_CCA8113_ZBHH_ZLXY,20250730173726,ALL,CCA8113,B653L,AJ27,202508011920,202508012125,ZBHH,ZLXY,202508011920,202508012125,ZBHH,ZLXY,
2025-08-01_CNM1230_ZLXY_ZBAA,20250730173729,ALL,CNM1230,B5341,B738,202508011930,202508012155,ZLXY,ZBAA,202508011930,202508012155,ZLXY,ZBAA,
2025-08-01_CES2281_ZLXY_ZSYW,20250730173730,ALL,CES2281,B6431,A319,202508010605,202508010850,ZLXY,ZSYW,202508010605,202508010850,ZLXY,ZSYW,
2025-08-01_CES9943_ZLXY_ZWTN,20250730173730,ALL,CES9943,B325T,A20N,202508010605,202508011045,ZLXY,ZWTN,202508010605,202508011045,ZLXY,ZWTN,
2025-08-01_CES2439_ZLXY_ZULS,20250730173730,ALL,CES2439,B6427,A319,202508010655,202508011010,ZLXY,ZULS,202508010655,202508011010,ZLXY,ZULS,
2025-08-01_CES2227_ZLXY_ZWKM,20250730173730,ALL,CES2227,B6470,A319,202508010725,202508011135,ZLXY,ZWKM,202508010725,202508011135,ZLXY,ZWKM,
2025-08-01_CES6245_ZLXY_ZWAT,20250730173730,ALL,CES6245,B32CW,A20N,202508010730,202508011120,ZLXY,ZWAT,202508010730,202508011120,ZLXY,ZWAT,
2025-08-01_CES2333_ZLXY_ZULS,20250730173730,ALL,CES2333,B6461,A319,202508010840,202508011215,ZLXY,ZULS,202508010840,202508011215,ZLXY,ZULS,
2025-08-01_CES2363_ZLXY_ZWYN,20250730173730,ALL,CES2363,B329M,A20N,202508010905,202508011315,ZLXY,ZWYN,202508010905,202508011315,ZLXY,ZWYN,
2025-08-01_CES2335_ZLXY_ZULS,20250730173730,ALL,CES2335,B6450,A319,202508011055,202508011425,ZLXY,ZULS,202508011055,202508011425,ZLXY,ZULS,
2025-08-01_CES2355_ZLXY_ZWKL,20250730173730,ALL,CES2355,B6466,A319,202508011055,202508011450,ZLXY,ZWKL,202508011055,202508011450,ZLXY,ZWKL,
2025-08-01_CES2385_ZLXY_ZWTN,20250730173730,ALL,CES2385,B30CY,A20N,202508011105,202508011540,ZLXY,ZWTN,202508011105,202508011540,ZLXY,ZWTN,
2025-08-01_CES9993_ZLXY_ZWKC,20250730173730,ALL,CES9993,B6476,A319,202508011345,202508011805,ZLXY,ZWKC,202508011345,202508011805,ZLXY,ZWKC,
2025-08-01_CES9939_ZLXY_ZWYN,20250730173730,ALL,CES9939,B326Z,A20N,202508011350,202508011820,ZLXY,ZWYN,202508011350,202508011820,ZLXY,ZWYN,
2025-08-01_CES6295_ZLXY_ZWKM,20250730173730,ALL,CES6295,B8390,A319,202508011435,202508011805,ZLXY,ZWKM,202508011435,202508011805,ZLXY,ZWKM,
2025-08-01_CES705_ZLXY_OMDB,20250730173730,ALL,CES705,B5921,A332,202508011535,202508012355,ZLXY,OMDB,202508011535,202508012355,ZLXY,OMDB,
2025-08-01_CES2189_ZLXY_ZWAK,20250730173730,ALL,CES2189,B6427,A319,202508011535,202508011925,ZLXY,ZWAK,202508011535,202508011925,ZLXY,ZWAK,
2025-08-01_CES2435_ZLXY_ZWKL,20250730173730,ALL,CES2435,B329P,A20N,202508011655,202508012050,ZLXY,ZWKL,202508011655,202508012050,ZLXY,ZWKL,
2025-08-01_CES2377_ZLXY_ZWAT,20250730173730,ALL,CES2377,B32CW,A20N,202508011725,202508012100,ZLXY,ZWAT,202508011725,202508012100,ZLXY,ZWAT,
2025-08-01_CES6179_ZLXY_ZSQZ,20250730173730,ALL,CES6179,B6431,A319,202508011815,202508012105,ZLXY,ZSQZ,202508011815,202508012105,ZLXY,ZSQZ,
2025-08-01_CES9961_ZLXY_ZSLQ,20250730173730,ALL,CES9961,B9942,A320,202508011820,202508012110,ZLXY,ZSLQ,202508011820,202508012110,ZLXY,ZSLQ,
2025-08-01_CES855_ZLXY_UTTT,20250730173731,ALL,CES855,B323Z,A20N,202508011215,202508011750,ZLXY,UTTT,202508011215,202508011750,ZLXY,UTTT,
2025-08-01_CES867_ZLXY_VVNB,20250730173731,ALL,CES867,B307F,A20N,202508011405,202508011705,ZLXY,VVNB,202508011405,202508011705,ZLXY,VVNB,
2025-08-01_CES9802_ZLXY_ZSPD,20250730173732,ALL,CES9802,B5926,A332,202508010700,202508010910,ZLXY,ZSPD,202508010700,202508010910,ZLXY,ZSPD,
2025-08-01_CES2369_ZLXY_ZSPD,20250730173732,ALL,CES2369,B30FD,A20N,202508011330,202508011605,ZLXY,ZSPD,202508011330,202508011605,ZLXY,ZSPD,
2025-08-01_CES6296_ZLXY_ZSPD,20250730173732,ALL,CES6296,B6470,A319,202508011800,202508012025,ZLXY,ZSPD,202508011800,202508012025,ZLXY,ZSPD,
2025-08-01_CCA8508_ZLXY_ZSHC,20250730173732,ALL,CCA8508,B6235,A319,202508011940,202508012215,ZLXY,ZSHC,202508011940,202508012215,ZLXY,ZSHC,
2025-08-01_CES5021_ZSQD_RKSI,20250730173733,ALL,CES5021,B329N,A20N,202508011100,202508011215,ZSQD,RKSI,202508011100,202508011215,ZSQD,RKSI,
2025-08-01_CES749_ZHHH_YSSY,20250730173733,ALL,CES749,B5926,A332,202508011900,202508020540,ZHHH,YSSY,202508011900,202508020540,ZHHH,YSSY,
2025-08-01_CES5726_ZLXY_ZPDL,20250730173733,ALL,CES5726,B5225,B737,202508012105,202508012335,ZLXY,ZPDL,202508012105,202508012335,ZLXY,ZPDL,
2025-08-01_CES851_ZSNJ_YMML,20250730173733,ALL,CES851,B5937,A332,202508012125,202508020800,ZSNJ,YMML,202508012125,202508020800,ZSNJ,YMML,
2025-08-01_CES9989_ZLXY_ZBDS,20250730173734,ALL,CES9989,B6471,A319,202508010715,202508010820,ZLXY,ZBDS,202508010715,202508010820,ZLXY,ZBDS,
2025-08-01_CES2269_ZLXY_ZGSZ,20250730173734,ALL,CES2269,B32LT,A321,202508010845,202508011135,ZLXY,ZGSZ,202508010845,202508011135,ZLXY,ZGSZ,
2025-08-01_CES2211_ZLXY_ZYHB,20250730173734,ALL,CES2211,B1837,A321,202508010945,202508011300,ZLXY,ZYHB,202508010945,202508011300,ZLXY,ZYHB,
2025-08-01_CES6159_ZLXY_ZGSZ,20250730173734,ALL,CES6159,B8649,A321,202508011125,202508011410,ZLXY,ZGSZ,202508011125,202508011410,ZLXY,ZGSZ,
2025-08-01_CES2173_ZLXY_ZYHB,20250730173734,ALL,CES2173,B205Y,B738,202508011240,202508011600,ZLXY,ZYHB,202508011240,202508011600,ZLXY,ZYHB,
2025-08-01_CES2245_ZLXY_ZYHB,20250730173734,ALL,CES2245,B32LT,A321,202508011715,202508012020,ZLXY,ZYHB,202508011715,202508012020,ZLXY,ZYHB,
2025-08-01_CES2433_ZLXY_ZGSZ,20250730173734,ALL,CES2433,B9903,A321,202508011735,202508012010,ZLXY,ZGSZ,202508011735,202508012010,ZLXY,ZGSZ,
2025-08-01_CES2365_ZLXY_ZBDS,20250730173734,ALL,CES2365,B6439,A319,202508012110,202508012225,ZLXY,ZBDS,202508012110,202508012225,ZLXY,ZBDS,
2025-08-01_CES204_ZLXY_ZBDS,20250730173734,ALL,CES204,B6616,A320,202508012315,202508020030,ZLXY,ZBDS,202508012315,202508020030,ZLXY,ZBDS,
2025-08-01_CES5025_ZLXY_LTFM,20250730173735,ALL,CES5025,B5908,A332,202508010150,202508011200,ZLXY,LTFM,202508010150,202508011200,ZLXY,LTFM,
2025-08-01_CES7262_WSSS_ZLXY,20250730173735,ALL,CES7262,B304C,A20N,202508010200,202508010750,WSSS,ZLXY,202508010200,202508010750,WSSS,ZLXY,
2025-08-01_CES5677_ZSHC_ZLXY,20250730173735,ALL,CES5677,B8567,A321,202508010615,202508010835,ZSHC,ZLXY,202508010615,202508010835,ZSHC,ZLXY,
2025-08-01_CES2183_ZLXY_ZYTX,20250730173735,ALL,CES2183,B8163,A321,202508010630,202508010915,ZLXY,ZYTX,202508010630,202508010915,ZLXY,ZYTX,
2025-08-01_CES6955_ZGGG_ZLXY,20250730173735,ALL,CES6955,B205Y,B738,202508010650,202508010955,ZGGG,ZLXY,202508010650,202508010955,ZGGG,ZLXY,
2025-08-01_CES2155_ZLYL_ZLXY,20250730173735,ALL,CES2155,B6466,A319,202508010655,202508010755,ZLYL,ZLXY,202508010655,202508010755,ZLYL,ZLXY,
2025-08-01_CES2301_ZLIC_ZLXY,20250730173735,ALL,CES2301,B329M,A20N,202508010655,202508010755,ZLIC,ZLXY,202508010655,202508010755,ZLIC,ZLXY,
2025-08-01_CES5551_ZSCN_ZLXY,20250730173735,ALL,CES5551,B1611,A320,202508010700,202508010850,ZSCN,ZLXY,202508010700,202508010850,ZSCN,ZLXY,
2025-08-01_CES2971_ZSCG_ZLXY,20250730173735,ALL,CES2971,B1678,A320,202508010700,202508010915,ZSCG,ZLXY,202508010700,202508010915,ZSCG,ZLXY,
2025-08-01_CES2153_ZLXN_ZLXY,20250730173735,ALL,CES2153,B6372,A320,202508010710,202508010835,ZLXN,ZLXY,202508010710,202508010835,ZLXN,ZLXY,
2025-08-01_CES2413_ZSQD_ZLXY,20250730173735,ALL,CES2413,B8398,A321,202508010715,202508010925,ZSQD,ZLXY,202508010715,202508010925,ZSQD,ZLXY,
2025-08-01_CES9932_ZWSH_ZLXY,20250730173735,ALL,CES9932,B326Z,A20N,202508010720,202508011130,ZWSH,ZLXY,202508010720,202508011130,ZWSH,ZLXY,
2025-08-01_CES2367_ZYCC_ZLXY,20250730173735,ALL,CES2367,B323Z,A20N,202508010725,202508011105,ZYCC,ZLXY,202508010725,202508011105,ZYCC,ZLXY,
2025-08-01_CES2213_ZLYL_ZLXY,20250730173735,ALL,CES2213,B9942,A320,202508010725,202508010830,ZLYL,ZLXY,202508010725,202508010830,ZLYL,ZLXY,
2025-08-01_CES5223_ZSNB_ZLXY,20250730173735,ALL,CES5223,B32C8,A20N,202508010735,202508011020,ZSNB,ZLXY,202508010735,202508011020,ZSNB,ZLXY,
2025-08-01_CES2795_ZSNJ_ZLXY,20250730173735,ALL,CES2795,B32LF,A20N,202508010735,202508010940,ZSNJ,ZLXY,202508010735,202508010940,ZSNJ,ZLXY,
2025-08-01_CES2252_ZWWW_ZLXY,20250730173735,ALL,CES2252,B1838,A321,202508010745,202508011055,ZWWW,ZLXY,202508010745,202508011055,ZWWW,ZLXY,
2025-08-01_CES9564_ZBHH_ZLXY,20250730173735,ALL,CES9564,B6450,A319,202508010755,202508010955,ZBHH,ZLXY,202508010755,202508010955,ZBHH,ZLXY,
2025-08-01_CES2385_ZSOF_ZLXY,20250730173735,ALL,CES2385,B30CY,A20N,202508010800,202508010940,ZSOF,ZLXY,202508010800,202508010940,ZSOF,ZLXY,
2025-08-01_CES6283_ZBAD_ZLXY,20250730173735,ALL,CES6283,B2419,A321,202508010800,202508011010,ZBAD,ZLXY,202508010800,202508011010,ZBAD,ZLXY,
2025-08-01_CES2152_ZSSS_ZLXY,20250730173735,ALL,CES2152,B8561,A321,202508010820,202508011040,ZSSS,ZLXY,202508010820,202508011040,ZSSS,ZLXY,
2025-08-01_CES2342_ZGSD_ZLXY,20250730173735,ALL,CES2342,B6346,A320,202508010900,202508011140,ZGSD,ZLXY,202508010900,202508011140,ZGSD,ZLXY,
2025-08-01_CES2104_ZBAD_ZLXY,20250730173735,ALL,CES2104,B32DE,A20N,202508010900,202508011125,ZBAD,ZLXY,202508010900,202508011125,ZBAD,ZLXY,
2025-08-01_CES2225_ZSSS_ZLXY,20250730173735,ALL,CES2225,B919D,C919,202508010920,202508011145,ZSSS,ZLXY,202508010920,202508011145,ZSSS,ZLXY,
2025-08-01_CES2146_ZLXN_ZLXY,20250730173735,ALL,CES2146,B6452,A319,202508010925,202508011050,ZLXN,ZLXY,202508010925,202508011050,ZLXN,ZLXY,
2025-08-01_CES2200_ZSYT_ZLXY,20250730173735,ALL,CES2200,B305Y,A20N,202508010940,202508011155,ZSYT,ZLXY,202508010940,202508011155,ZSYT,ZLXY,
2025-08-01_CES2288_ZLYL_ZLXY,20250730173735,ALL,CES2288,B6460,A319,202508010940,202508011050,ZLYL,ZLXY,202508010940,202508011050,ZLYL,ZLXY,
2025-08-01_CES2424_ZSWA_ZLXY,20250730173735,ALL,CES2424,B307F,A20N,202508010950,202508011220,ZSWA,ZLXY,202508010950,202508011220,ZSWA,ZLXY,
2025-08-01_CES2106_ZBAD_ZLXY,20250730173735,ALL,CES2106,B32N1,A321,202508011000,202508011210,ZBAD,ZLXY,202508011000,202508011210,ZBAD,ZLXY,
2025-08-01_CES2430_ZLXY_ZSJN,20250730173735,ALL,CES2430,B1611,A320,202508011005,202508011140,ZLXY,ZSJN,202508011005,202508011140,ZLXY,ZSJN,
2025-08-01_CES2262_ZUCK_ZLXY,20250730173735,ALL,CES2262,B1813,A321,202508011035,202508011200,ZUCK,ZLXY,202508011035,202508011200,ZUCK,ZLXY,
2025-08-01_CES2150_ZUGY_ZLXY,20250730173735,ALL,CES2150,B6601,A320,202508011040,202508011230,ZUGY,ZLXY,202508011040,202508011230,ZUGY,ZLXY,
2025-08-01_CES2388_ZSNJ_ZLXY,20250730173735,ALL,CES2388,B1812,A321,202508011045,202508011255,ZSNJ,ZLXY,202508011045,202508011255,ZSNJ,ZLXY,
2025-08-01_CES6204_ZLJC_ZLXY,20250730173735,ALL,CES6204,B6476,A319,202508011050,202508011225,ZLJC,ZLXY,202508011050,202508011225,ZLJC,ZLXY,
2025-08-01_CES9914_ZSOF_ZLXY,20250730173735,ALL,CES9914,B308W,A20N,202508011105,202508011245,ZSOF,ZLXY,202508011105,202508011245,ZSOF,ZLXY,
2025-08-01_CES2292_ZSHC_ZLXY,20250730173735,ALL,CES2292,B5920,A332,202508011145,202508011425,ZSHC,ZLXY,202508011145,202508011425,ZSHC,ZLXY,
2025-08-01_CES2230_ZSFZ_ZLXY,20250730173735,ALL,CES2230,B8861,A321,202508011205,202508011445,ZSFZ,ZLXY,202508011205,202508011445,ZSFZ,ZLXY,
2025-08-01_CES2154_ZSSS_ZLXY,20250730173735,ALL,CES2154,B6329,A321,202508011225,202508011440,ZSSS,ZLXY,202508011225,202508011440,ZSSS,ZLXY,
2025-08-01_CES2312_ZGGG_ZLXY,20250730173735,ALL,CES2312,B658U,C919,202508011235,202508011455,ZGGG,ZLXY,202508011235,202508011455,ZGGG,ZLXY,
2025-08-01_CES6910_ZGGG_ZLXY,20250730173735,ALL,CES6910,B9907,A321,202508011240,202508011520,ZGGG,ZLXY,202508011240,202508011520,ZGGG,ZLXY,
2025-08-01_CES2142_ZYCC_ZLXY,20250730173735,ALL,CES2142,B9903,A321,202508011245,202508011625,ZYCC,ZLXY,202508011245,202508011625,ZYCC,ZLXY,
2025-08-01_CES2210_ZGOW_ZLXY,20250730173735,ALL,CES2210,B329P,A20N,202508011245,202508011535,ZGOW,ZLXY,202508011245,202508011535,ZGOW,ZLXY,
2025-08-01_CES2165_ZLJQ_ZLXY,20250730173735,ALL,CES2165,B6616,A320,202508011250,202508011445,ZLJQ,ZLXY,202508011250,202508011445,ZLJQ,ZLXY,
2025-08-01_CES2807_ZSNJ_ZLXY,20250730173735,ALL,CES2807,B8397,A321,202508011255,202508011505,ZSNJ,ZLXY,202508011255,202508011505,ZSNJ,ZLXY,
2025-08-01_CES2110_ZBAD_ZLXY,20250730173735,ALL,CES2110,B300R,A20N,202508011300,202508011500,ZBAD,ZLXY,202508011300,202508011500,ZBAD,ZLXY,
2025-08-01_CES2298_ZYTL_ZLXY,20250730173735,ALL,CES2298,B6469,A319,202508011305,202508011520,ZYTL,ZLXY,202508011305,202508011520,ZYTL,ZLXY,
2025-08-01_CES2263_ZLXY_ZYTX,20250730173735,ALL,CES2263,B1383,B38M,202508011310,202508011540,ZLXY,ZYTX,202508011310,202508011540,ZLXY,ZYTX,
2025-08-01_CES2156_ZSSS_ZLXY,20250730173735,ALL,CES2156,B6372,A320,202508011320,202508011555,ZSSS,ZLXY,202508011320,202508011555,ZSSS,ZLXY,
2025-08-01_CES2391_ZSWZ_ZLXY,20250730173735,ALL,CES2391,B9905,A321,202508011325,202508011610,ZSWZ,ZLXY,202508011325,202508011610,ZSWZ,ZLXY,
2025-08-01_CES2302_ZGGG_ZLXY,20250730173735,ALL,CES2302,B304C,A20N,202508011330,202508011605,ZGGG,ZLXY,202508011330,202508011605,ZGGG,ZLXY,
2025-08-01_CES5269_ZSCN_ZLXY,20250730173735,ALL,CES5269,B6870,A320,202508011340,202508011535,ZSCN,ZLXY,202508011340,202508011535,ZSCN,ZLXY,
2025-08-01_CES2393_ZSNB_ZLXY,20250730173735,ALL,CES2393,B6001,A320,202508011345,202508011605,ZSNB,ZLXY,202508011345,202508011605,ZSNB,ZLXY,
2025-08-01_CES594_RJAA_ZLXY,20250730173735,ALL,CES594,B32A9,A20N,202508011355,202508011915,RJAA,ZLXY,202508011355,202508011915,RJAA,ZLXY,
