FlightKey,ReceiveTime,MessageType,FlightNo,New_FlightNo,CraftType,New_CraftType,RegNo,New_RegNo,DepAirport,ArrAirport,New_Destination,New_Alternate_1,New_Alternate_2,New_Departure_Time,New_Route,New_Mission_STS,RawMessage
2025-07-30_AIQ589_ZLXY_VTBD,2025-07-30 14:20:03,FPL,AIQ589,,A20N,,HSCBF,,ZLXY,VTBD,,,,,,,"(FPL-AIQ589-IS
-A20N/M-SDFGHIRWYZ/LB1
-ZLXY1450
-K0853S1040 NSH G212 ONEBA/K0854S1100 G212 LUVEN/K0856S1130 G212 
BOPTU/K0851S1160 G212 SGM A581 BIDRU/K0853S1130 A581 
SAGAG/N0458F380 B218 LPB B346 NOBER DCT NAKON
-VTBD0320 VTBS VTBU
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 DOF/250730 REG/HSCBF EET/ZPKM0036
 VLVT0212 
VTBB0240 SEL/DLBP CODE/880C46 RMK/TCAS II EQUIPPED)"
2025-07-30_CES2435_ZLXY_ZWKL,2025-07-30 14:24:02,CHG,CES2435,,,,,,ZLXY,ZWKL,ZWKL,ZWTL,,,,,"(CHG-CES2435-ZLXY0900-ZWKL-DOF/250730
-16/ZWKL0307 ZWTL)"
2025-07-30_CES5725_ZPDL_ZLXY,2025-07-30 14:24:32,CHG,CES5725,,,,,,ZPDL,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES5725-ZPDL0935-ZLXY-DOF/250730
-16/ZLXY0158 ZHCC)"
2025-07-30_CES2709_ZSWX_ZLXY,2025-07-30 14:25:37,CHG,CES2709,,,,,,ZSWX,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2709-ZSWX0905-ZLXY-DOF/250730
-16/ZLXY0145 ZHCC)"
2025-07-30_CCA8116_ZLXY_ZBHH,2025-07-30 14:33:49,FPL,CCA8116,,AJ27,,B653D,,ZLXY,ZBHH,,,,,,,"(FPL-CCA8116-IS
-AJ27/M-SDE1E2E3FGHIRWYZ/LB1
-ZLXY1030
-K0854S0890 WJC W193 ALGOV W101 VALNI
-ZBHH0117 ZBAD
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250730 REG/B653D EET/ZBPE0039 
SEL/DJLS CODE/781E4E RMK/TCAS)"
2025-07-30_CES2394_ZLXY_ZSNB,2025-07-30 14:39:43,CHG,CES2394,,,,,,ZLXY,ZSNB,ZSNB,ZSFZ,,,,,"(CHG-CES2394-ZLXY0910-ZSNB-DOF/250730
-16/ZSNB0213 ZSFZ)"
2025-07-30_CES2115_ZLXY_ZBAD,2025-07-30 14:43:43,CHG,CES2115,,,,,,ZLXY,ZBAD,ZBAD,ZBTJ,,,,,"(CHG-CES2115-ZLXY0900-ZBAD-DOF/250730
-16/ZBAD0124 ZBTJ)"
2025-07-30_CHH7549_ZLXY_ZPPP,2025-07-30 14:43:56,DLA,CHH7549,,,,,,ZLXY,ZPPP,,,,0930,,,(DLA-CHH7549-ZLXY0930-ZPPP-DOF/250730)
2025-07-30_CES9943_ZLXY_ZWTN,2025-07-30 14:50:46,CHG,CES9943,,,,,,ZLXY,ZWTN,ZWTN,ZWSH,ZWTL,,,,"(CHG-CES9943-ZLXY0910-ZWTN-DOF/250730
-16/ZWTN0347 ZWSH ZWTL)"
2025-07-30_CES2245_ZLXY_ZYHB,2025-07-30 14:53:48,CHG,CES2245,,,,,,ZLXY,ZYHB,ZYHB,ZYCC,,,,,"(CHG-CES2245-ZLXY0915-ZYHB-DOF/250730
-16/ZYHB0234 ZYCC)"
2025-07-30_CES2389_ZSNB_ZLXY,2025-07-30 15:01:28,CHG,CES2389,,,,,,ZSNB,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2389-ZSNB1000-ZLXY-DOF/250730
-16/ZLXY0158 ZLYL)"
2025-07-30_CES2377_ZLXY_ZWAT,2025-07-30 15:16:14,CHG,CES2377,,,,,,ZLXY,ZWAT,ZWAT,ZWTL,,,,,"(CHG-CES2377-ZLXY1000-ZWAT-DOF/250730
-16/ZWAT0313 ZWTL)"
2025-07-30_CES2895_ZSNJ_ZLXY,2025-07-30 15:24:12,CHG,CES2895,,,,,B8498,ZSNJ,ZLXY,ZLXY,ZHLY,,,,,"(CHG-CES2895-ZSNJ0900-ZLXY-DOF/250730
-16/ZLXY0130 ZHLY
-18/PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B8498 EET/ZHWH0030
 ZLHW0106 
SEL/DPAC CODE/7800CE RMK/TCAS II)"
2025-07-30_CSN3212_ZLXY_ZGGG,2025-07-30 15:24:15,DLA,CSN3212,,,,,,ZLXY,ZGGG,,,,0930,,,(DLA-CSN3212-ZLXY0930-ZGGG-DOF/250730)
2025-07-30_CSN3232_ZLXY_ZGGG,2025-07-30 15:24:17,DLA,CSN3232,,,,,,ZLXY,ZGGG,,,,0815,,,(DLA-CSN3232-ZLXY0815-ZGGG-DOF/250730)
2025-07-30_CHH7857_ZLXY_ZGGG,2025-07-30 15:25:17,DLA,CHH7857,,,,,,ZLXY,ZGGG,,,,1010,,,(DLA-CHH7857-ZLXY1010-ZGGG-DOF/250730)
2025-07-30_CES2383_ZLXY_ZGHA,2025-07-30 15:27:21,CHG,CES2383,,,,,,ZLXY,ZGHA,ZGHA,ZSCN,,,,,"(CHG-CES2383-ZLXY0940-ZGHA-DOF/250730
-16/ZGHA0121 ZSCN)"
2025-07-30_CES9905_ZLXY_ZSAM,2025-07-30 15:29:07,CHG,CES9905,,,,,,ZLXY,ZSAM,ZSAM,ZSFZ,,,,,"(CHG-CES9905-ZLXY1005-ZSAM-DOF/250730
-16/ZSAM0215 ZSFZ)"
2025-07-30_CES2300_ZWWW_ZLXY,2025-07-30 15:29:10,FPL,CES2300,,A21N,,B32LT,,ZWWW,ZLXY,,,,,,,"(FPL-CES2300-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZWWW1345
-K0837S1070 WUR X54 ESDEX W191 DNC W565 BIGUX W214 HO
-ZLXY0238 ZHCC
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B32LT EET/ZLHW0044
 SEL/FMBL 
CODE/782242 RMK/TCAS II CAT II APPROVED)"
2025-07-30_CES6296_ZLXY_ZSPD,2025-07-30 15:31:04,CHG,CES6296,,,,,,ZLXY,ZSPD,ZSPD,ZSOF,,,,,"(CHG-CES6296-ZLXY1000-ZSPD-DOF/250730
-16/ZSPD0155 ZSOF)"
2025-07-30_CES2433_ZLXY_ZGSZ,2025-07-30 15:31:07,CHG,CES2433,,,,,,ZLXY,ZGSZ,ZGSZ,ZGSD,ZGBH,,,,"(CHG-CES2433-ZLXY0935-ZGSZ-DOF/250730
-16/ZGSZ0215 ZGSD ZGBH)"
2025-07-30_CES2299_ZLXY_ZWWW,2025-07-30 15:39:11,FPL,CES2299,,A21N,,B32LT,,ZLXY,ZWWW,,,,,,,"(FPL-CES2299-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZLXY0910
-K0866S1040 TEBIB W541 OVKAB W94 XFG W213 APESU W197 IDOPA W195 
ALGOT/K0874S1010 W195 POTOT/K0870S1040 W66 NUKTI B215 HAM W99 
FKG B215 WUR
-ZWWW0317 ZWTL
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B32LT EET/ZWUQ0214
 SEL/FMBL 
CODE/782242 RMK/TCAS II CAT II APPROVED)"
2025-07-30_CCA8113_ZBHH_ZLXY,2025-07-30 15:41:19,FPL,CCA8113,,AJ27,,B650W,,ZBHH,ZLXY,,,,,,,"(FPL-CCA8113-IS
-AJ27/M-SDE1E2E3FGHIRWYZ/LB1
-ZBHH1120
-K0851S0920 IBARO W47 LOVRA
-ZLXY0118 ZBYN
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250730 REG/B650W EET/ZLHW0035 
SEL/CLFS CODE/781B58 RMK/TCAS)"
2025-07-30_CES2115_ZLXY_ZBAD,2025-07-30 15:42:18,CHG,CES2115,,,A320,,B9942,ZLXY,ZBAD,ZBAD,ZBTJ,,,,,"(CHG-CES2115-ZLXY0900-ZBAD-DOF/250730
-9/A320/M
-10/SDE1E2E3FGHIM3RWY/LB1
-16/ZBAD0119 ZBTJ
-18/PBN/A1B1C1D1L1O1S2 SUR/260 DOF/250730 REG/B9942 EET/ZBPE0027
 SEL/KLEJ 
CODE/780B37 RMK/TCAS II CAT II APPROVED)"
2025-07-30_CES2208_ZPPP_ZLXY,2025-07-30 15:51:15,CHG,CES2208,,,,,,ZPPP,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2208-ZPPP1030-ZLXY-DOF/250730
-16/ZLXY0148 ZLYL)"
2025-07-30_CES2886_ZLXY_ZSNJ,2025-07-30 15:57:35,CHG,CES2886,,,,,,ZLXY,ZSNJ,ZSNJ,ZSOF,,,,,"(CHG-CES2886-ZLXY1025-ZSNJ-DOF/250730
-16/ZSNJ0129 ZSOF)"
2025-07-30_CES2275_ZLXY_ZLYL,2025-07-30 15:57:36,CHG,CES2275,,,,,,ZLXY,ZLYL,ZLYL,ZBYN,,,,,"(CHG-CES2275-ZLXY1035-ZLYL-DOF/250730
-16/ZLYL0044 ZBYN)"
2025-07-30_CBJ5302_ZSHC_ZLXY,2025-07-30 15:57:45,DLA,CBJ5302,,,,,,ZSHC,ZLXY,,,,1140,,,(DLA-CBJ5302-ZSHC1140-ZLXY-DOF/250730)
2025-07-30_CES2266_ZGHA_ZLXY,2025-07-30 16:02:47,CHG,CES2266,,,,,,ZGHA,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2266-ZGHA1055-ZLXY-DOF/250730
-16/ZLXY0130 ZLYL)"
2025-07-30_CES2278_ZBTJ_ZLXY,2025-07-30 16:19:27,CHG,CES2278,,,,,,ZBTJ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2278-ZBTJ1015-ZLXY-DOF/250730
-16/ZLXY0139 ZLYL)"
2025-07-30_CSN3208_ZLXY_ZGGG,2025-07-30 16:29:57,DLA,CSN3208,,,,,,ZLXY,ZGGG,,,,1015,,,(DLA-CSN3208-ZLXY1015-ZGGG-DOF/250730)
2025-07-30_CES2317_ZLXY_ZGNN,2025-07-30 16:35:38,CHG,CES2317,,,,,,ZLXY,ZGNN,ZGNN,ZGKL,,,,,"(CHG-CES2317-ZLXY1115-ZGNN-DOF/250730
-16/ZGNN0150 ZGKL)"
2025-07-30_CES9923_ZLXY_ZSYT,2025-07-30 16:37:35,CHG,CES9923,,,,,,ZLXY,ZSYT,ZSYT,ZSQD,,,,,"(CHG-CES9923-ZLXY1120-ZSYT-DOF/250730
-16/ZSYT0146 ZSQD)"
2025-07-30_CES2165_ZLXY_ZSSS,2025-07-30 16:43:54,CHG,CES2165,,,,,B5921,ZLXY,ZSSS,ZSSS,ZSFZ,,1120,,,"(CHG-CES2165-ZLXY0855-ZSSS-DOF/250730
-13/ZLXY1120
-16/ZSSS0150 ZSFZ
-18/PBN/A1B1C1D1L1O1S2 NAV/RNP2 DAT/CPDLCX SUR/260B RSP180
 CANMANDATE 
DOF/250730 REG/B5921 EET/ZHWH0022 ZSHA0058 SEL/BRCD CODE/7809B9
 RMK/TCAS 
II CAT II APPROVED)"
2025-07-30_CHH7539_ZLXY_ZGKL,2025-07-30 16:45:52,DLA,CHH7539,,,,,,ZLXY,ZGKL,,,,1050,,,(DLA-CHH7539-ZLXY1050-ZGKL-DOF/250730)
2025-07-30_CHH7875_ZLXY_ZGSZ,2025-07-30 16:45:54,DLA,CHH7875,,,,,,ZLXY,ZGSZ,,,,1100,,,(DLA-CHH7875-ZLXY1100-ZGSZ-DOF/250730)
2025-07-30_CGN8361_ZLXY_ZJSY,2025-07-30 16:46:45,DLA,CGN8361,,,,,,ZLXY,ZJSY,,,,1020,,,(DLA-CGN8361-ZLXY1020-ZJSY-DOF/250730)
2025-07-30_CES2462_ZLXY_ZHHH,2025-07-30 16:49:58,CHG,CES2462,,,,,,ZLXY,ZHHH,ZHHH,ZHEC,ZSCN,,,,"(CHG-CES2462-ZLXY1140-ZHHH-DOF/250730
-16/ZHHH0121 ZHEC ZSCN)"
2025-07-30_CES2357_ZLXY_ZYTL,2025-07-30 16:50:00,CHG,CES2357,,,,,,ZLXY,ZYTL,ZYTL,ZYTX,,,,,"(CHG-CES2357-ZLXY1135-ZYTL-DOF/250730
-16/ZYTL0151 ZYTX)"
2025-07-30_CES2311_ZLXY_ZGGG,2025-07-30 16:50:59,CHG,CES2311,,,,,,ZLXY,ZGGG,ZGGG,ZGSD,,,,,"(CHG-CES2311-ZLXY1130-ZGGG-DOF/250730
-16/ZGGG0221 ZGSD)"
2025-07-30_CSN3226_ZLXY_ZGSZ,2025-07-30 16:51:20,FPL,CSN3226,,A20N,,B32JL,,ZLXY,ZGSZ,,,,,,,"(FPL-CSN3226-IS
-A20N/M-SADE2E3FGHIJ3J5LM1OP2RVWYZ/LB1D1
-ZLXY1245
-K0879S0980 NSH W30 TAMUS/K0871S0950 W180 IVSOL/K0872S1010 W180 
LIDMA W182 LAGEX G586 SJG B330 AVPAM/K0856S0890 B330 POU W7 SAREX
-ZGSZ0222 ZGKL
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250730 REG/B32JL EET/ZPKM0031 
ZGZU0124 SEL/QSGH CODE/782188 PER/C RMK/ACASII)"
2025-07-30_CSN3225_ZGSZ_ZLXY,2025-07-30 16:52:59,DLA,CSN3225,,,,,,ZGSZ,ZLXY,,,,0915,,,(DLA-CSN3225-ZGSZ0915-ZLXY-DOF/250730)
2025-07-30_CES9994_ZWKC_ZLXY,2025-07-30 17:07:06,CHG,CES9994,,,,,,ZWKC,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES9994-ZWKC1145-ZLXY-DOF/250730
-16/ZLXY0306 ZLYL)"
2025-07-30_CES6531_ZSQD_ZLXY,2025-07-30 17:14:09,CHG,CES6531,,,,,,ZSQD,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES6531-ZSQD1210-ZLXY-DOF/250730
-16/ZLXY0138 ZLYL)"
2025-07-30_CDC8154_ZLXY_ZSHC,2025-07-30 17:15:12,FPL,CDC8154,,A21N,,B325X,,ZLXY,ZSHC,,,,,,,"(FPL-CDC8154-IS
-A21N/M-SDE1FGHIM3RWY/LB2
-ZLXY1425
-K0817S0890 P241 H132 P234 H36 SNF W269 OLPOV B213 WHA R343 SAGUD 
W50 XSH H17 JDZ H26 TXN G204 OREXA
-ZSHC0208 ZSOF
-PBN/A1B1C1D1L1O1S2 DOF/250730 REG/B325X EET/ZHWH0031 ZSHA0118
 SEL/FQGM 
CODE/781C53 OPR/ZHEJIANGLOONGAIR RMK/ACAS II AOC TEL 057182352500 
OR 057181689590)"
2025-07-30_VSV781_UAII_ZLXY,2025-07-30 17:15:41,DLA,VSV781,,,,,,UAII,ZLXY,,,,1420,,,(DLA-VSV781-UAII1420-ZLXY-DOF/250730)
2025-07-30_VSV782_ZLXY_UAII,2025-07-30 17:17:31,DLA,VSV782,,,,,,ZLXY,UAII,,,,1930,,,(DLA-VSV782-ZLXY1930-UAII-DOF/250730)
2025-07-30_CES2204_ZWSH_ZLXY,2025-07-30 17:19:50,FPL,CES2204,,A21N,,B32N1,,ZWSH,ZLXY,,,,,,,"(FPL-CES2204-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZWSH1335
-K0851S0890 KHG W176 MAGIV W187 KANPI/K0872S1010 W187 TUSLI W112 
VIKUP W191 DNC W565 BIGUX W214 HO
-ZLXY0341 ZLYL
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B32N1 EET/ZLHW0134
 SEL/KMHQ 
CODE/7822C7 RMK/TCAS II CAT II APPROVED)"
2025-07-30_CES2081_ZLXY_VTSP,2025-07-30 17:19:52,CHG,CES2081,,,,,,ZLXY,VTSP,VTSP,VTBU,,,,,"(CHG-CES2081-ZLXY1125-VTSP-DOF/250730
-16/VTSP0355 VTBU)"
2025-07-30_CES2767_ZSNJ_ZLXY,2025-07-30 17:19:53,CHG,CES2767,,,,,,ZSNJ,ZLXY,ZLXY,ZHLY,,,,,"(CHG-CES2767-ZSNJ1125-ZLXY-DOF/250730
-16/ZLXY0138 ZHLY)"
2025-07-30_CXA8238_ZLXY_ZSAM,2025-07-30 17:24:18,FPL,CXA8238,,A21N,,B32F2,,ZLXY,ZSAM,,,,,,,"(FPL-CXA8238-IS
-A21N/M-SDE1E2E3FGHIM3RWYZ/LB1
-ZLXY1300
-K0850S1040 P241 H132 P234/K0850S1070 H36 SNF W269
 OLPOV B213 WHA R343 SAGUD W50 XSH W105 PEXEK H18
 QO
-ZSAM0221 ZSFZ ZGOW
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 DOF/250730 REG/B32F2
 EET/ZHWH0030 ZSHA0125 SEL/BJLM CODE/781FB6
 OPR/CXA RMK/ACAS II)"
2025-07-30_CXA8238_ZLXY_ZSAM,2025-07-30 17:24:25,FPL,CXA8238,,A21N,,B32F2,,ZLXY,ZSAM,,,,,,,"(FPL-CXA8238-IS
-A21N/M-SDE1E2E3FGHIM3RWYZ/LB1
-ZLXY1300
-K0850S1040 P241 H132 P234/K0850S1070 H36 SNF W269 
OLPOV B213 WHA R343 SAGUD W50 XSH W105 PEXEK H18 
QO
-ZSAM0221 ZSFZ ZGOW
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 DOF/250730 REG/B32F2 EET/ZHWH0030
 ZSHA0125 
SEL/BJLM CODE/781FB6 OPR/CXA RMK/ACAS II)"
2025-07-30_CES9961_ZLXY_ZSLQ,2025-07-30 17:35:00,CHG,CES9961,,,,,,ZLXY,ZSLQ,ZSLQ,ZSFZ,,,,,"(CHG-CES9961-ZLXY1200-ZSLQ-DOF/250730
-16/ZSLQ0207 ZSFZ)"
2025-07-30_CES5226_ZLXY_ZSAM,2025-07-30 17:40:22,CHG,CES5226,,,,,,ZLXY,ZSAM,ZSAM,ZSFZ,,,,,"(CHG-CES5226-ZLXY1230-ZSAM-DOF/250730
-16/ZSAM0216 ZSFZ)"
2025-07-30_CES874_ZPPP_ZLXY,2025-07-30 17:44:01,CHG,CES874,,,,,,ZPPP,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES874-ZPPP1320-ZLXY-DOF/250730
-16/ZLXY0146 ZLYL)"
2025-07-30_CES2165_ZLXY_ZSSS,2025-07-30 17:45:03,CHG,CES2165,,,,,,ZLXY,ZSSS,ZSSS,ZSOF,ZSFZ,,,,"(CHG-CES2165-ZLXY1120-ZSSS-DOF/250730
-16/ZSSS0150 ZSOF ZSFZ)"
2025-07-30_CGN8369_ZLXY_ZPJH,2025-07-30 17:53:02,DLA,CGN8369,,,,,,ZLXY,ZPJH,,,,1120,,,(DLA-CGN8369-ZLXY1120-ZPJH-DOF/250730)
2025-07-30_CES9931_ZLXY_ZWSH,2025-07-30 17:53:26,CHG,CES9931,,,,,,ZLXY,ZWSH,ZWSH,ZWTL,,,,,"(CHG-CES9931-ZLXY1220-ZWSH-DOF/250730
-16/ZWSH0405 ZWTL)"
2025-07-30_CES2368_ZLXY_ZYCC,2025-07-30 17:53:27,CHG,CES2368,,,,,,ZLXY,ZYCC,ZYCC,ZYTX,,,,,"(CHG-CES2368-ZLXY1155-ZYCC-DOF/250730
-16/ZYCC0227 ZYTX)"
2025-07-30_CXA8238_ZLXY_ZSAM,2025-07-30 17:56:00,FPL,CXA8238,,A21N,,B32F2,,ZLXY,ZSAM,,,,,,,"(FPL-CXA8238-IS
-A21N/M-SDE1E2E3FGHIM3RWYZ/LB1
-ZLXY1300
-K0850S1040 P241 H132 P234/K0850S1070 H36 SNF W269
 OLPOV B213 WHA R343 SAGUD W50 XSH W105 PEXEK H18
 QO
-ZSAM0218 ZSFZ ZGOW
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 DOF/250730 REG/B32F2
 EET/ZHWH0030 ZSHA0125 SEL/BJLM CODE/781FB6
 OPR/CXA RMK/ACAS II)"
2025-07-30_CES9940_ZWYN_ZLXY,2025-07-30 17:57:27,CHG,CES9940,,,,,,ZWYN,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES9940-ZWYN1200-ZLXY-DOF/250730
-16/ZLXY0312 ZLYL)"
2025-07-30_CHH7565_ZJHK_ZLXY,2025-07-30 17:59:44,CHG,CHH7565,,,,,B5636,ZJHK,ZLXY,ZLXY,ZLYL,ZHNY,,,,"(CHG-CHH7565-ZJHK1255-ZLXY-DOF/250730
-16/ZLXY0240 ZLYL ZHNY
-18/PBN/A1B1C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B5636 EET/ZGZU0010
 ZPKM0103 
ZLHW0204 SEL/ESDQ CODE/780841 OPR/HAINAN AIRLINES RMK/ACAS II AND 
CATII OPERATION)"
2025-07-30_CES2336_ZLXY_ZSSS,2025-07-30 18:01:23,CHG,CES2336,,,,,,ZLXY,ZSSS,ZSSS,ZSQD,ZSOF,1210,,,"(CHG-CES2336-ZLXY1130-ZSSS-DOF/250730
-13/ZLXY1210
-16/ZSSS0148 ZSQD ZSOF)"
2025-07-30_CES9563_ZLXY_ZBHH,2025-07-30 18:01:24,CHG,CES9563,,,,,,ZLXY,ZBHH,ZBHH,ZBOW,,,,,"(CHG-CES9563-ZLXY1255-ZBHH-DOF/250730
-16/ZBHH0111 ZBOW)"
2025-07-30_CES2896_ZLXY_ZSNJ,2025-07-30 18:03:08,CHG,CES2896,,,,,,ZLXY,ZSNJ,ZSNJ,ZSOF,,,,,"(CHG-CES2896-ZLXY1205-ZSNJ-DOF/250730
-16/ZSNJ0133 ZSOF)"
2025-07-30_CES2983_ZSCG_ZLXY,2025-07-30 18:04:27,CHG,CES2983,,,,,,ZSCG,ZLXY,ZLXY,ZHLY,,1310,,,"(CHG-CES2983-ZSCG1220-ZLXY-DOF/250730
-13/ZSCG1310
-16/ZLXY0140 ZHLY)"
2025-07-30_CES2235_ZLXY_ZSCN,2025-07-30 18:09:32,CHG,CES2235,,,,,,ZLXY,ZSCN,ZSCN,ZHHH,,,,,"(CHG-CES2235-ZLXY1225-ZSCN-DOF/250730
-16/ZSCN0139 ZHHH)"
2025-07-30_CES2384_ZGHA_ZLXY,2025-07-30 18:13:37,CHG,CES2384,,,,,,ZGHA,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2384-ZGHA1235-ZLXY-DOF/250730
-16/ZLXY0125 ZLYL)"
2025-07-30_CES5726_ZLXY_ZPDL,2025-07-30 18:20:22,CHG,CES5726,,,,,,ZLXY,ZPDL,ZPDL,ZPPP,,,,,"(CHG-CES5726-ZLXY1305-ZPDL-DOF/250730
-16/ZPDL0155 ZPPP)"
2025-07-30_CHH7897_ZLXY_ZJSY,2025-07-30 18:22:39,FPL,CHH7897,,A21N,,B32LY,,ZLXY,ZJSY,,,,,,,"(FPL-CHH7897-IS
-A21N/M-SDE1E2E3FGHIM1RWYZ/LB1
-ZLXY1340
-M078S0980 NSH W30 TAMUS W180 LIDMA/M078S1070 W180 ELBAV 
W181 P478 H68 P479 R339 BHY W70 NYB/M078S0980 G221 WL
-ZJSY0244 ZJHK ZJQH
-PBN/A1B1C1D1L1O1S2 NAV/ABAS DOF/250730 REG/B32LY EET/ZPKM0031
 ZGZU0124 
ZJSA0213 SEL/2759 CODE/78224D OPR/HAINAN AIRLINES RMK/ACAS II)"
2025-07-30_CSN3794_ZLXY_ZGSZ,2025-07-30 18:29:39,DLA,CSN3794,,,,,,ZLXY,ZGSZ,,,,1100,,,(DLA-CSN3794-ZLXY1100-ZGSZ-DOF/250730)
2025-07-30_VSV781_UAII_ZLXY,2025-07-30 18:32:28,FPL,VSV781,,B38M,,UPB3720,,UAII,ZLXY,,,,,,,"(FPL-VSV781-IS
-B38M/M-SDFGHIRWY/E
-UAII1300
-N0466F390 TURIK5C TURIK N143 TAR Z580 OGTOL L728 KAMUD/K0870S1130
 W186 SADAN 
W187 TUSLI W112 VIKUP W191 DNC W565 BIGUX W214 HO
-ZLXY0352 ZLLL
-PBN/A1B1D1L1O1S2 DOF/250730 REG/UPB3720 EET/UCFM0025 ZWUQ0053
 ZLHW0200 
CODE/683266 ORGN/UAIIVSVX UAIIVSVF RALT/UAII UAAA ZWWW ZLDH ZLLL 
ZLXY RMK/PERMISSIONS KYRGYZ N 22 2402 GCO R CHINA CAD 2025S2807 TCAS
 
EQUIPPED)"
2025-07-30_CGN8321_ZLXY_ZPPP,2025-07-30 18:32:51,DLA,CGN8321,,,,,,ZLXY,ZPPP,,,,1545,,,(DLA-CGN8321-ZLXY1545-ZPPP-DOF/250730)
2025-07-30_CGN8322_ZPPP_ZLXY,2025-07-30 18:32:51,DLA,CGN8322,,,,,,ZPPP,ZLXY,,,,1830,,,(DLA-CGN8322-ZPPP1830-ZLXY-DOF/250730)
2025-07-30_VSV782_ZLXY_UAII,2025-07-30 18:33:17,FPL,VSV782,,B38M,,UPB3720,,ZLXY,UAII,,,,,,,"(FPL-VSV782-IS
-B38M/M-SDFGHIRWY/E
-ZLXY1810
-K0876S1100 TEBIB W541 OVKAB W94 XFG W213 APESU W197 ANDIM B215
 IGDON/K0872S1160 
B215 TODOD W112 TUSLI W187 SADAN W186 KAMUD/N0472F380 L728 OGTOL 
Z580 KOLAM N143 TURIK TURIK4H
-UAII0449 UADD
-PBN/A1B1D1L1O1S2 DOF/250730 REG/UPB3720 EET/ZWUQ0212 UCFM0339
 UAII0417 
CODE/683266 ORGN/UAIIVSVX UAIIVSVF RALT/ZLXY ZLLL ZLDH ZWWW UAAA 
UAII RMK/PERMISSIONS KYRGYZ N 22 2402 GCO R CHINA CAD 2025S2808 TCAS
 
EQUIPPED R CHINA CAD 2025S2808 TCAS EQUIPPED)"
2025-07-30_GCR7639_ZLXY_ZPLJ,2025-07-30 18:34:56,CHG,GCR7639,,,,,,ZLXY,ZPLJ,ZPLJ,ZUGY,ZPPP,,,,"(CHG-GCR7639-ZLXY1215-ZPLJ-DOF/250730
-16/ZPLJ0208 ZUGY ZPPP)"
2025-07-30_CES2190_ZWAK_ZLXY,2025-07-30 18:36:20,CHG,CES2190,,,,,,ZWAK,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2190-ZWAK1210-ZLXY-DOF/250730
-16/ZLXY0306 ZLYL)"
2025-07-30_CES2710_ZLXY_ZSWX,2025-07-30 18:38:36,CHG,CES2710,,,,,B8562,ZLXY,ZSWX,ZSWX,ZSNJ,ZSOF,,,,"(CHG-CES2710-ZLXY1225-ZSWX-DOF/250730
-16/ZSWX0140 ZSNJ ZSOF
-18/PBN/A1B1C1D1L1O1S2T1 SUR/260B DOF/250730 REG/B8562 EET/ZHWH0021
 ZSHA0058 
SEL/FQCH CODE/780456 RMK/TCAS II)"
2025-07-30_GCR7683_ZLXY_ZGKL,2025-07-30 18:40:00,DLA,GCR7683,,,,,,ZLXY,ZGKL,,,,1230,,,(DLA-GCR7683-ZLXY1230-ZGKL-DOF/250730)
2025-07-30_CSN3231_ZGGG_ZLXY,2025-07-30 18:40:01,DLA,CSN3231,,,,,,ZGGG,ZLXY,,,,1230,,,(DLA-CSN3231-ZGGG1230-ZLXY-DOF/250730)
2025-07-30_CHH7565_ZJHK_ZLXY,2025-07-30 18:42:23,DLA,CHH7565,,,,,,ZJHK,ZLXY,,,,1330,,,(DLA-CHH7565-ZJHK1330-ZLXY-DOF/250730)
