FlightKey,ReceiveTime,MessageType,FlightNo,New_FlightNo,CraftType,New_CraftType,RegNo,New_RegNo,DepAirport,ArrAirport,New_Destination,New_Alternate_1,New_Alternate_2,New_Departure_Time,New_Route,New_Mission_STS,RawMessage
2025-08-01_CYZ9033_ZLXY_ZSNJ,2025-08-01 15:37:25,CHG,CYZ9033,,,,,B5305,ZLXY,ZSNJ,,,,1000,,,"(CHG-CYZ9033-ZLXY0700-ZSNJ-DOF/250801
-13/ZLXY1000
-18/PBN/B2B3B4B5C1D1O1S2 NAV/ABAS DOF/250801 REG/B5305 EET/ZHWH0026
 ZSHA0104 
SEL/BKDJ CODE/7802E7 OPR/CHINA POSTAL RMK/TCAS EQUIPPED)"
2025-08-01_CSN5841_ZGSZ_ZLXY,2025-08-01 15:40:35,DLA,CSN5841,,,,,,ZGSZ,ZLXY,,,,0750,,,(DLA-CSN5841-ZGSZ0750-ZLXY-DOF/250801)
2025-08-01_CYZ9033_ZLXY_ZSNJ,2025-08-01 15:41:50,CHG,CYZ9033,,,,,B5305,ZLXY,ZSNJ,,,,1000,,,"(CHG-CYZ9033-ZLXY0700-ZSNJ-DOF/250801
-13/ZLXY1000
-18/PBN/B2B3B4B5C1D1O1S2 NAV/ABAS DOF/250801 REG/B5305 EET/ZHWH0026
 ZSHA0104 SEL/BKDJ CODE/7802E7 OPR/CHINA POSTAL RMK/TCAS EQUIPPED)"
2025-08-01_CES2172_ZJHK_ZLXY,2025-08-01 15:44:04,CHG,CES2172,,,,,,ZJHK,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2172-ZJHK1030-ZLXY-DOF/250801
-16/ZLXY0226 ZHCC)"
2025-08-01_CSN6399_ZYCC_ZLXY,2025-08-01 15:51:23,FPL,CSN6399,,A20N,,B32LR,,ZYCC,ZLXY,,,,,,,"(FPL-CSN6399-IS
-A20N/M-SADE2E3FGHIJ3J5LM1OP2RVWYZ/LB1D1
-ZYCC1055
-K0855S0840 BUTET G341 TGO B334 KAKAT W28 VERMI H13 HET W84 IBARO 
W47 P531/K0788S0720 W47 LOVRA
-ZLXY0249 ZHNY
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250801 REG/B32LR EET/ZBPE0053 
ZLHW0202 SEL/DSBL CODE/782237 PER/C RMK/ACASII)"
2025-08-01_CES9961_ZLXY_ZSLQ,2025-08-01 15:58:12,CHG,CES9961,,,,,,ZLXY,ZSLQ,ZSLQ,ZSHC,,,,,"(CHG-CES9961-ZLXY1020-ZSLQ-DOF/250801
-16/ZSLQ0207 ZSHC)"
2025-08-01_CES2208_ZPPP_ZLXY,2025-08-01 16:01:27,CHG,CES2208,,,,,,ZPPP,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2208-ZPPP1030-ZLXY-DOF/250801
-16/ZLXY0145 ZLYL)"
2025-08-01_CES9919_ZLXY_ZSJN,2025-08-01 16:05:25,CHG,CES9919,,,,,,ZLXY,ZSJN,ZSJN,ZBTJ,,,,,"(CHG-CES9919-ZLXY1040-ZSJN-DOF/250801
-16/ZSJN0114 ZBTJ)"
2025-08-01_CDG4964_ZLXY_ZSQD,2025-08-01 16:08:55,DLA,CDG4964,,,,,,ZLXY,ZSQD,,,,1050,,,(DLA-CDG4964-ZLXY1050-ZSQD-DOF/250801)
2025-08-01_CES2886_ZLXY_ZSNJ,2025-08-01 16:26:14,CHG,CES2886,,,,,,ZLXY,ZSNJ,ZSNJ,ZSSS,ZSHC,,,,"(CHG-CES2886-ZLXY1025-ZSNJ-DOF/250801
-16/ZSNJ0126 ZSSS ZSHC)"
2025-08-01_CDG4963_ZSQD_ZLXY,2025-08-01 16:26:28,DLA,CDG4963,,,,,,ZSQD,ZLXY,,,,0835,,,(DLA-CDG4963-ZSQD0835-ZLXY-DOF/250801)
2025-08-01_CES2278_ZBTJ_ZLXY,2025-08-01 16:39:32,CHG,CES2278,,,,,,ZBTJ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2278-ZBTJ1015-ZLXY-DOF/250801
-16/ZLXY0139 ZLYL)"
2025-08-01_CES2336_ZLXY_ZSSS,2025-08-01 16:43:36,CHG,CES2336,,,,,,ZLXY,ZSSS,ZSSS,ZSHC,,,,,"(CHG-CES2336-ZLXY1130-ZSSS-DOF/250801
-16/ZSSS0145 ZSHC)"
2025-08-01_CES2311_ZLXY_ZGGG,2025-08-01 16:45:33,CHG,CES2311,,,,,,ZLXY,ZGGG,ZGGG,ZGSD,ZGOW,,,,"(CHG-CES2311-ZLXY1130-ZGGG-DOF/250801
-16/ZGGG0223 ZGSD ZGOW)"
2025-08-01_TBA9964_ZSNT_ZLXY,2025-08-01 16:50:44,FPL,TBA9964,,A19N,,B32FF,,ZSNT,ZLXY,,,,,,,"(FPL-TBA9964-IS
-A19N/M-SDE1E2E3GHIM1RWY/LB2
-ZSNT1250
-K0780S0980 NTG W109 PIKAS G330 UNTAN G345 PIMUS V11 DOGVI W545
 VEMEX W163 HFE B208 ZHO H14 SHX
-ZLXY0150 ZHCC ZBYC
-PBN/B1C1D1L1O2S2T1 NAV/ABAS REG/B32FF
 EET/ZHWH0055 ZLHW0125 SEL/AQKL  CODE/781FD5
 RMK/ACASII AND CATII )"
2025-08-01_TBA9964_ZSNT_ZLXY,2025-08-01 16:50:58,FPL,TBA9964,,A19N,,B32FF,,ZSNT,ZLXY,,,,,,,"(FPL-TBA9964-IS
-A19N/M-SDE1E2E3GHIM1RWY/LB2
-ZSNT1250
-K0780S0980 NTG W109 PIKAS G330 UNTAN G345 PIMUS V11 DOGVI W545 
VEMEX W163 HFE B208 ZHO H14 SHX
-ZLXY0150 ZHCC ZBYC
-PBN/B1C1D1L1O2S2T1 NAV/ABAS REG/B32FF EET/ZHWH0055 ZLHW0125
 SEL/AQKL 
CODE/781FD5 RMK/ACASII AND CATII)"
2025-08-01_CES2368_ZLXY_ZYCC,2025-08-01 16:53:27,CHG,CES2368,,,,,,ZLXY,ZYCC,ZYCC,ZYHB,,,,,"(CHG-CES2368-ZLXY1135-ZYCC-DOF/250801
-16/ZYCC0234 ZYHB)"
2025-08-01_CHH7897_ZLXY_ZJSY,2025-08-01 17:00:29,FPL,CHH7897,,A21N,,B32LY,,ZLXY,ZJSY,,,,,,,"(FPL-CHH7897-IS
-A21N/M-SDE1E2E3FGHIM1RWYZ/LB1
-ZLXY1340
-M078S0980 NSH W30 TAMUS W180 LIDMA/M078S1070 W180 ELBAV 
W181 P478 H68 P479 R339 BHY W70 NYB/M078S0980 G221 WL
-ZJSY0244 ZJHK ZJQH
-PBN/A1B1C1D1L1O1S2 NAV/ABAS DOF/250801 REG/B32LY EET/ZPKM0031
 ZGZU0123 
ZJSA0213 SEL/2759 CODE/78224D OPR/HAINAN AIRLINES RMK/ACAS II)"
2025-08-01_CES2462_ZLXY_ZHHH,2025-08-01 17:02:42,CHG,CES2462,,,,,,ZLXY,ZHHH,ZHHH,ZHYC,ZSCN,,,,"(CHG-CES2462-ZLXY1140-ZHHH-DOF/250801
-16/ZHHH0116 ZHYC ZSCN)"
2025-08-01_CES2246_ZYHB_ZLXY,2025-08-01 17:02:47,FPL,CES2246,,A21N,,B32N1,,ZYHB,ZLXY,,,,,,,"(FPL-CES2246-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZYHB1320
-K0872S0920 LEGAG W204 RUSBO G212 DULEX/K0872S0980 G212 TGO B334 
KAKAT W28 VERMI H13 HET W84 IBARO W47 UGPOR/K0859S0920 W47 LOVRA
-ZLXY0259 ZHCC
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250801 REG/B32N1 EET/ZBPE0103
 ZLHW0212 
SEL/KMHQ CODE/7822C7 RMK/TCAS II CAT II APPROVED)"
2025-08-01_CDG4964_ZLXY_ZSQD,2025-08-01 17:14:24,DLA,CDG4964,,,,,,ZLXY,ZSQD,,,,1140,,,(DLA-CDG4964-ZLXY1140-ZSQD-DOF/250801)
2025-08-01_HXA2757_ZLXY_ZBXZ,2025-08-01 17:31:51,DLA,HXA2757,,,,,,ZLXY,ZBXZ,,,,1010,,,(DLA-HXA2757-ZLXY1010-ZBXZ-DOF/250801)
2025-08-01_CES6531_ZSQD_ZLXY,2025-08-01 17:41:06,CHG,CES6531,,,,,,ZSQD,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES6531-ZSQD1210-ZLXY-DOF/250801
-16/ZLXY0141 ZLYL)"
2025-08-01_CES2264_ZLXY_ZPPP,2025-08-01 17:59:48,CHG,CES2264,,,,,,ZLXY,ZPPP,ZPPP,ZUGY,,,,,"(CHG-CES2264-ZLXY1315-ZPPP-DOF/250801
-16/ZPPP0159 ZUGY)"
2025-08-01_CRK419_ZLXY_VHHH,2025-08-01 18:03:20,FPL,CRK419,,A320,,BLPO,,ZLXY,VHHH,,,,,,,"(FPL-CRK419-IS
-A320/M-SDE3FGHIRWY/LB1
-ZLXY1830
-K0863S1040 NSH W30 TAMUS/K0862S1070 W180 IVSOL/K0859S1100 W180 
BONSA/K0861S1070 W180 LIDMA W182 LAGEX G586 SJG/K0843S1130 B330 
POU R473 SIERA
-VHHH0248 ZGSZ
-PBN/A1B1C1D1L1O2S2T1 DOF/250801 REG/BLPO EET/ZPKM0033 ZGZU0128
 VHHK0219 
SEL/KQBF CODE/780A9E PER/C RMK/TCAS II EQUIPPED)"
2025-08-01_CES2767_ZSNJ_ZLXY,2025-08-01 18:05:12,CHG,CES2767,,,,,,ZSNJ,ZLXY,ZLXY,ZHLY,,,,,"(CHG-CES2767-ZSNJ1215-ZLXY-DOF/250801
-16/ZLXY0138 ZHLY)"
2025-08-01_CES9959_ZLXY_ZLXN,2025-08-01 18:11:16,CHG,CES9959,,,,,,ZLXY,ZLXN,ZLXN,ZLXY,,,,,"(CHG-CES9959-ZLXY1235-ZLXN-DOF/250801
-16/ZLXN0108 ZLXY)"
2025-08-01_CSS7501_ZLXY_ZHEC,2025-08-01 18:11:28,CHG,CSS7501,,,,,,ZLXY,ZHEC,ZHEC,ZHHH,,,,,"(CHG-CSS7501-ZLXY1615-ZHEC-DOF/250801
-16/ZHEC0119 ZHHH)"
2025-08-01_CSS7501_ZLXY_ZHEC,2025-08-01 18:11:35,CHG,CSS7501,,,,,,ZLXY,ZHEC,ZHEC,ZHHH,,,,,"(CHG-CSS7501-ZLXY1615-ZHEC-DOF/250801
-16/ZHEC0119 ZHHH)"
2025-08-01_CES2710_ZLXY_ZSWX,2025-08-01 18:15:59,CHG,CES2710,,,,,,ZLXY,ZSWX,ZSWX,ZSCG,,,,,"(CHG-CES2710-ZLXY1225-ZSWX-DOF/250801
-16/ZSWX0139 ZSCG)"
2025-08-01_CRK418_VHHH_ZLXY,2025-08-01 18:16:10,FPL,CRK418,,A320,,BLPO,,VHHH,ZLXY,,,,,,,"(FPL-CRK418-IS
-A320/M-SDE3FGHIRWY/LB1
-VHHH1340
-K0802S0690 BEKOL A461 IDUMA/K0869S0980 A461 SHL W22 TEPID W24 
OSNOV/K0865S1040 G586 QP B330 ELKAL W179 IGNAK/K0864S1070 W179 
WFX W81 NSH
-ZLXY0250 ZUTF
-PBN/A1B1C1D1L1O2S2T1 DOF/250801 REG/BLPO EET/ZGZU0010 ZPKM0106
 ZLHW0219 
SEL/KQBF CODE/780A9E PER/C RMK/TCAS II EQUIPPED)"
2025-08-01_CES9969_ZLXY_ZLYL,2025-08-01 18:22:57,CHG,CES9969,,,,,,ZLXY,ZLYL,ZLYL,ZLXY,,,,,"(CHG-CES9969-ZLXY1310-ZLYL-DOF/250801
-16/ZLYL0044 ZLXY)"
2025-08-01_CES2384_ZGHA_ZLXY,2025-08-01 18:28:11,CHG,CES2384,,,,,,ZGHA,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2384-ZGHA1235-ZLXY-DOF/250801
-16/ZLXY0129 ZHCC)"
2025-08-01_CES9563_ZLXY_ZBHH,2025-08-01 18:30:15,CHG,CES9563,,,,,,ZLXY,ZBHH,ZBHH,ZLYL,,,,,"(CHG-CES9563-ZLXY1255-ZBHH-DOF/250801
-16/ZBHH0112 ZLYL)"
2025-08-01_CSC3298_ZSQD_ZLXY,2025-08-01 18:31:48,FPL,CSC3298,,A20N,,B32A6,,ZSQD,ZLXY,,,,,,,"(FPL-CSC3298-IS
-A20N/M-SDE1E2E3FGHIM3RWY/EB2
-ZSQD1410
-K0780S1040 WFG W103 MUMUN W4 TAMIX/K0819S0720 W4 OMLIX/K0765S0660 
W4 SHX
-ZLXY0140 ZLLL ZBYN
-PBN/A1B1C1D1L1O1S2T1 DOF/250801 REG/B32A6 EET/ZHWH0038 ZLHW0117
 SEL/GLCQ 
CODE/781DE1 OPR/SICHUAN AIRLINES RMK/ACAS II CAT II)"
2025-08-01_CES2365_ZLXY_ZBDS,2025-08-01 18:41:10,CHG,CES2365,,,,,,ZLXY,ZBDS,ZBDS,ZLYL,,,,,"(CHG-CES2365-ZLXY1310-ZBDS-DOF/250801
-16/ZBDS0055 ZLYL)"
2025-08-01_CES2276_ZLYL_ZLXY,2025-08-01 18:46:09,CHG,CES2276,,,,,,ZLYL,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2276-ZLYL1255-ZLXY-DOF/250801
-16/ZLXY0047 ZLYL)"
2025-08-01_CES5726_ZLXY_ZPDL,2025-08-01 18:49:09,CHG,CES5726,,,,,,ZLXY,ZPDL,ZPDL,ZPPP,ZPBS,,,,"(CHG-CES5726-ZLXY1305-ZPDL-DOF/250801
-16/ZPDL0209 ZPPP ZPBS)"
2025-08-01_CES2341_ZLXY_ZGSD,2025-08-01 18:59:29,CHG,CES2341,,,,,,ZLXY,ZGSD,ZGSD,ZGOW,,,,,"(CHG-CES2341-ZLXY1420-ZGSD-DOF/250801
-16/ZGSD0218 ZGOW)"
2025-08-01_CSC3275_ZLXY_ZSYT,2025-08-01 19:02:27,FPL,CSC3275,,A20N,,B32A6,,ZLXY,ZSYT,,,,,,,"(FPL-CSC3275-IS
-A20N/M-SDE1E2E3FGHIM3RWY/EB2
-ZLXY2235
-K0780S0950 SHX W4 MUMUN W103 YQG/K0765S0630 W103 WFG/K0657S0510 H30
 
HCH
-ZSYT0150 ZBTJ ZSJN
-PBN/A1B1C1D1L1O1S2T1 DOF/250801 REG/B32A6 EET/ZHWH0020 ZSHA0101
 SEL/GLCQ 
CODE/781DE1 OPR/SICHUAN AIRLINES RMK/ACAS II)"
2025-08-01_CCA8114_ZLXY_ZBHH,2025-08-01 19:02:42,FPL,CCA8114,,AJ27,,B653L,,ZLXY,ZBHH,,,,,,,"(FPL-CCA8114-IS
-AJ27/M-SDE1E2E3FGHIRWYZ/LB1
-ZLXY1430
-K0859S0890 WJC W193 ALGOV W101 VALNI
-ZBHH0119 ZBAD
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250801 REG/B653L EET/ZBPE0041 
SEL/MRGP CODE/781EC4 RMK/TCAS)"
2025-08-01_CCA1205_ZBAA_ZLXY,2025-08-01 19:03:33,DLA,CCA1205,,,,,,ZBAA,ZLXY,,,,1245,,,(DLA-CCA1205-ZBAA1245-ZLXY-DOF/250801)
2025-08-01_CDC8154_ZLXY_ZSHC,2025-08-01 19:04:40,FPL,CDC8154,,A21N,,B325K,,ZLXY,ZSHC,,,,,,,"(FPL-CDC8154-IS
-A21N/M-SDE1FGHIM3RWY/LB2
-ZLXY1425
-K0863S0890 P17 H131 P62 H11 ML W118 REVKU H48 FYG B208 HFE R343 
UPLEL W95 SAPIN A470 IGRAT
-ZSHC0150 ZSNB
-PBN/A1B1C1D1L1O1S2 DOF/250801 REG/B325K EET/ZHWH0025 ZSHA0101
 SEL/GJFS 
CODE/781C31 OPR/ZHEJIANGLOONGAIR RMK/HUD I CAT II ACAS II AOC TEL 
057182352500 OR 057181689590)"
2025-08-01_CES6201_ZLXY_ZLZY,2025-08-01 19:10:33,CHG,CES6201,,,,,,ZLXY,ZLZY,ZLZY,ZLLL,,,,,"(CHG-CES6201-ZLXY1330-ZLZY-DOF/250801
-16/ZLZY0117 ZLLL)"
2025-08-01_CES2436_ZWKL_ZLXY,2025-08-01 19:13:20,CHG,CES2436,,,,,,ZWKL,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2436-ZWKL1335-ZLXY-DOF/250801
-16/ZLXY0244 ZLYL)"
2025-08-01_CES2378_ZWAT_ZLXY,2025-08-01 19:37:45,CHG,CES2378,,,,,,ZWAT,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2378-ZWAT1355-ZLXY-DOF/250801
-16/ZLXY0258 ZHCC)"
2025-08-01_CES2390_ZLXY_ZSNB,2025-08-01 19:49:28,CHG,CES2390,,,,,,ZLXY,ZSNB,ZSNB,ZSHC,,,,,"(CHG-CES2390-ZLXY1400-ZSNB-DOF/250801
-16/ZSNB0210 ZSHC)"
2025-08-01_CES2376_ZLGM_ZLXY,2025-08-01 19:53:45,CHG,CES2376,,,,,,ZLGM,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2376-ZLGM1430-ZLXY-DOF/250801
-16/ZLXY0148 ZHCC)"
2025-08-01_CES2318_ZGNN_ZLXY,2025-08-01 19:54:26,CHG,CES2318,,,,,,ZGNN,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2318-ZGNN1445-ZLXY-DOF/250801
-16/ZLXY0201 ZHCC)"
2025-08-01_CES6956_ZLXY_ZGGG,2025-08-01 20:01:51,CHG,CES6956,,,,,,ZLXY,ZGGG,ZGGG,ZGOW,,,,,"(CHG-CES6956-ZLXY1430-ZGGG-DOF/250801
-16/ZGGG0224 ZGOW)"
2025-08-01_CES2121_ZLXY_ZBAD,2025-08-01 20:07:35,CHG,CES2121,,,,,,ZLXY,ZBAD,ZBAD,ZBSJ,,,,,"(CHG-CES2121-ZLXY1430-ZBAD-DOF/250801
-16/ZBAD0120 ZBSJ)"
2025-08-01_KAL327_RKSI_ZLXY,2025-08-01 20:10:37,FPL,KAL327,,B744,,HL7601,,RKSI,ZLXY,,,,,,,"(FPL-KAL327-IS
-B744/H-SDE2FGHIJ3J5M1P2RWXYZ/LB1D1
-RKSI1505
-N0492F320 DCT NOPIK Y697 AGAVO/K0919S1040 A591 IKEKA W4 HCH W200 
DOVIV W55 PAMRU W34 VYK B215 GODON W43 GUTRU W47 LOVRA
-ZLXY0224 ZBAA
-PBN/A1B1C1D1L1O1S2 DAT/1FANS CPDLCX SUR/RSP180 260B CANMANDATE
 DOF/250801 
REG/HL7601 EET/ZSHA0021 ZBPE0052 ZLHW0151 SEL/CSDM CODE/71BE01
 RMK/TCAS 
II EQUIPPED CARGO)"
2025-08-01_CES9962_ZSLQ_ZLXY,2025-08-01 20:17:53,CHG,CES9962,,,,,,ZSLQ,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES9962-ZSLQ1430-ZLXY-DOF/250801
-16/ZLXY0200 ZHCC)"
2025-08-01_CES204_ZLXY_ZBDS,2025-08-01 20:23:07,CHG,CES204,,,,,,ZLXY,ZBDS,ZBDS,ZBYN,,,,,"(CHG-CES204-ZLXY1515-ZBDS-DOF/250801
-16/ZBDS0056 ZBYN)"
2025-08-01_CYZ9033_ZLXY_ZSNJ,2025-08-01 20:28:52,CHG,CYZ9033,,,,,B5305,ZLXY,ZSNJ,,,,1400,,,"(CHG-CYZ9033-ZLXY1000-ZSNJ-DOF/250801
-13/ZLXY1400
-18/PBN/B2B3B4B5C1D1O1S2 NAV/ABAS DOF/250801 REG/B5305 EET/ZHWH0026
 ZSHA0104 
SEL/BKDJ CODE/7802E7 OPR/CHINA POSTAL RMK/TCAS EQUIPPED)"
2025-08-01_CES2290_ZSWZ_ZLXY,2025-08-01 20:29:55,CHG,CES2290,,,,,,ZSWZ,ZLXY,,,,1440,,,"(CHG-CES2290-ZSWZ1415-ZLXY-DOF/250801
-13/ZSWZ1440)"
2025-08-01_CES2768_ZLXY_ZSNJ,2025-08-01 20:43:57,CHG,CES2768,,,,,,ZLXY,ZSNJ,ZSNJ,ZSHC,ZSCG,,,,"(CHG-CES2768-ZLXY1535-ZSNJ-DOF/250801
-16/ZSNJ0128 ZSHC ZSCG)"
2025-08-01_CES2366_ZBDS_ZLXY,2025-08-01 20:56:57,CHG,CES2366,,,,,,ZBDS,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2366-ZBDS1525-ZLXY-DOF/250801
-16/ZLXY0058 ZLYL)"
2025-08-01_CSC6345_ZUTF_ZLXY,2025-08-01 21:40:21,CPL,CSC6345,CSC6345,319,A319,B8798,B8798,ZUTF,ZLXY,ZLXY,,,,,,"(CPL-CSC6345/A2545-IS
-A319/M-SDE1E2E3FGHIM3RWY/EB1
-ZUTF-XNN/1329S0660
-K0780S1040 XNN UPVOP W111 BIGUX W214 HO
-ZLXY
-PBN/A1B1C1D1L1O1S2T1 DOF/250801 REG/B8798 EET/ZLHW0029 SEL/GHAS
CODE/7810E8 OPR/SICHUAN AIRLINES RALT/ZLXN ZLXY ZUTF RMK/ACAS II
ALTERNATE ZLXY DUE TO ZLXN WX)"
2025-08-01_CSC3265_ZLXY_ZWSH,2025-08-01 21:52:24,FPL,CSC3265,,A20N,,B30E0,,ZLXY,ZWSH,,,,,,,"(FPL-CSC3265-IS
-A20N/M-SDE1E2E3FGHIM3RWY/EB1
-ZLXY2300
-K0780S1040 TEBIB W541 OVKAB W94 XFG/K0843S0920 W213 APESU W197 
ANDIM B215 NIXUK W621 DNH W187 SADAN/K0757S0660 W186 AKS W176 KHG
-ZWSH0420 ZWSC ZWKC
-PBN/A1B1C1D1L1O1S2T1 DOF/250801 REG/B30E0 EET/ZWUQ0218 SEL/BRCS
 CODE/7818DE 
OPR/SICHUAN AIRLINES RALT/ZLXY ZLDH ZWSH RMK/ACAS II)"
2025-08-01_CBJ5320_ZLXN_ZLXY,2025-08-01 22:07:14,DLA,CBJ5320,,,,,,ZLXN,ZLXY,,,,1555,,,(DLA-CBJ5320-ZLXN1555-ZLXY-DOF/250801)
2025-08-01_CES2984_ZLXY_ZSCG,2025-08-01 22:10:06,CHG,CES2984,,,,,,ZLXY,ZSCG,ZSCG,ZSPD,ZSHC,,,,"(CHG-CES2984-ZLXY1705-ZSCG-DOF/250801
-16/ZSCG0136 ZSPD ZSHC)"
2025-08-01_CES6202_ZLZY_ZLXY,2025-08-01 22:26:13,CHG,CES6202,,,,,,ZLZY,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES6202-ZLZY1555-ZLXY-DOF/250801
-16/ZLXY0118 ZHCC)"
2025-08-01_KAL327_ZLXY_ZHCC,2025-08-01 23:16:34,FPL,KAL327,,B744,,HL7601,,ZLXY,ZHCC,,,,,,,"(FPL-KAL327-IS
-B744/H-SDE2FGHIJ3J5M1P2RWXYZ/LB1D1
-ZLXY1920
-K0896S1010 WJC G212 EXORI B208 NOPIN
-ZHCC0126 ZBAA
-PBN/A1B1C1D1L1O1S2 DAT/1FANS CPDLCX SUR/RSP180 260B CANMANDATE
 DOF/250801 
REG/HL7601 EET/ZBPE0030 ZHWH0057 SEL/CSDM CODE/71BE01 RMK/TCAS II 
EQUIPPED CARGO)"
2025-08-01_CDC8153_ZSHC_ZLXY,2025-08-02 00:10:08,FPL,CDC8153,,A21N,,B32JX,,ZSHC,ZLXY,,,,,,,"(FPL-CDC8153-IS
-A21N/M-SDE1FGHIM3RWY/LB2
-ZSHC2240
-K0872S0840 NIVIK W135 DOGVI W545 VEMEX W163 HFE B208 ZHO H14 SHX
-ZLXY0155 ZHLY
-PBN/A1B1C1D1L1O1S2 DOF/250801 REG/B32JX EET/ZHWH0100 ZLHW0147
 SEL/DMPQ 
CODE/7821AE OPR/ZHEJIANGLOONGAIR RMK/ACAS II AOC TEL 057182352500 
OR 057181689590)"
2025-08-01_CSN6413_ZYTX_ZLXY,2025-08-02 00:18:52,FPL,CSN6413,,A21N,,B303X,,ZYTX,ZLXY,,,,,,,"(FPL-CSN6413-IS
-A21N/M-SDE2E3FGHIJ3J7LM3OP2RVWYZ/LB1D1
-ZYTX2355
-K0876S0920 TOSID A588 UDETI W106 MAKNO W5 HCH W4 SHX
-ZLXY0224 ZHNY
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250801 REG/B303X EET/ZSHA0044 
ZHWH0124 ZLHW0201 SEL/FSAE CODE/781570 PER/C RMK/ACASII HUD)"
2025-08-01_CDC8047_ZLXY_ZSNB,2025-08-02 00:31:45,FPL,CDC8047,,A319,,B303T,,ZLXY,ZSNB,,,,,,,"(FPL-CDC8047-IX
-A319/M-SDE1FGHIM3RWY/LB2
-ZLXY1920
-K0813S0890 P17 H131 P62 H11 ML W118 REVKU H48 FYG B208 HFE R343 PK 
W116 JTN V140 GOVNI B221 AND
-ZSNB0235 ZSHC
-PBN/A1B1C1D1L1O1S2 DOF/250801 REG/B303T EET/ZHWH0024 ZSHA0058
 SEL/DRBH 
CODE/78156D OPR/ZHEJIANGLOONGAIR RMK/TCAS AOC TEL 057182352500 OR 
057181689590)"
2025-08-01_CDC8047_ZLXY_ZSNB,2025-08-02 00:31:56,DLA,CDC8047,,,,,,ZLXY,ZSNB,,,,1450,,,(DLA-CDC8047-ZLXY1450-ZSNB-DOF/250801)
2025-08-01_CDC8047_ZLXY_ZSNB,2025-08-02 00:48:29,DLA,CDC8047,,,,,,ZLXY,ZSNB,,,,1450,,,(DLA-CDC8047-ZLXY1450-ZSNB-DOF/250801)
2025-08-01_CES5199_ZLXY_ZBAD,2025-08-02 01:18:51,FPL,CES5199,,A21N,,B32N1,,ZLXY,ZBAD,,,,,,,"(FPL-CES5199-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZLXY2230
-K0889S0810 WJC G212 TONOV/K0835S0690 G212 BELAX
-ZBAD0122 ZBSJ
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250801 REG/B32N1 EET/ZBPE0026
 SEL/KMHQ 
CODE/7822C7 RMK/TCAS II CAT II APPROVED)"
2025-08-01_CDG8733_ZSJN_ZLXY,2025-08-02 02:51:34,FPL,CDG8733,,B38M,,B20E2,,ZSJN,ZLXY,,,,,,,"(FPL-CDG8733-IS
-B38M/M-SDE2E3FGHIRWYZ/LB1
-ZSJN2250
-K0848S1040 GULEK W4 SHX
-ZLXY0123 ZLIC ZHLY
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 ABAS DOF/250801 REG/B20E2 EET/ZHWH0021 
ZLHW0105 SEL/BPDL CODE/781865 PER/C RMK/ACAS II HUD SA CAT I HUD 
CAT II HUD SA CAT II HUD LVTO)"
2025-08-01_CES2125_ZLXY_ZHHH,2025-08-02 03:21:33,CHG,CES2125,,,,,,ZLXY,ZHHH,ZHHH,ZSCN,,,,,"(CHG-CES2125-ZLXY2240-ZHHH-DOF/250801
-16/ZHHH0116 ZSCN)"
2025-08-01_CCA792_UACC_ZLXY,2025-08-02 03:29:07,DLA,CCA792,,,,,,UACC,ZLXY,,,,1940,,,(DLA-CCA792-UACC1940-ZLXY-DOF/250801)
2025-08-01_CES2199_ZLXY_ZSYT,2025-08-02 03:29:26,CHG,CES2199,,,,,,ZLXY,ZSYT,ZSYT,ZSQD,,,,,"(CHG-CES2199-ZLXY2215-ZSYT-DOF/250801
-16/ZSYT0136 ZSQD)"
2025-08-01_CES2335_ZSPD_ZLXY,2025-08-02 03:46:16,CHG,CES2335,,,,,,ZSPD,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2335-ZSPD2245-ZLXY-DOF/250801
-16/ZLXY0200 ZHCC)"
